age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,GFCF CF,GFCF Gower
18.0,2.0,324011.0,6.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,,inf
36.0,2.0,355053.0,11.0,9.0,5.0,7.0,4.0,1.0,1.0,0.0,0.0,28.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
20.0,2.0,353696.0,15.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
19.0,2.0,456736.0,15.0,10.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,35.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
43.0,2.0,342567.0,9.0,13.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
19.0,2.0,304643.0,15.0,10.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
27.0,5.0,315640.0,12.0,14.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,20.0,2.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.049
37.0,2.0,910398.0,9.0,13.0,4.0,11.0,1.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
37.0,2.0,393360.0,15.0,10.0,4.0,10.0,3.0,1.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
24.0,2.0,349691.0,15.0,10.0,4.0,11.0,2.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
23.0,2.0,376416.0,9.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
28.0,2.0,308709.0,9.0,13.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,48.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
44.0,2.0,408717.0,11.0,9.0,0.0,11.0,1.0,0.0,0.0,3674.0,0.0,50.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
32.0,2.0,352089.0,11.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
32.0,2.0,329993.0,15.0,10.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
35.0,1.0,668319.0,9.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0,1740.0,80.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
40.0,2.0,379917.0,8.0,11.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,32.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.115
32.0,2.0,309513.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
21.0,2.0,442131.0,11.0,9.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
24.0,2.0,315476.0,7.0,12.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.093
34.0,2.0,684015.0,4.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,7.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.05
31.0,5.0,1033222.0,15.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
46.0,4.0,317253.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
64.0,2.0,387669.0,3.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.072
22.0,2.0,385540.0,0.0,6.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,40.0,25.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.082
47.0,1.0,330080.0,1.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.059
38.0,2.0,383239.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,3103.0,0.0,40.0,38.0,"['capital-gain: 6904.0', 'hours-per-week: 9.0', 'educational-num: 6.0']",0.054
34.0,1.0,454076.0,8.0,11.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.115
32.0,2.0,340917.0,11.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
23.0,2.0,434894.0,11.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
29.0,2.0,485944.0,9.0,13.0,4.0,11.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
25.0,2.0,324372.0,11.0,9.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
58.0,2.0,372181.0,11.0,9.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
46.0,2.0,318331.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
33.0,4.0,295591.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,25.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.072
40.0,2.0,316820.0,5.0,4.0,2.0,11.0,0.0,0.0,0.0,4064.0,0.0,40.0,38.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.072
17.0,2.0,297246.0,1.0,7.0,4.0,8.0,3.0,0.0,1.0,0.0,0.0,9.0,38.0,,inf
34.0,2.0,353213.0,7.0,12.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.093
19.0,2.0,366088.0,6.0,5.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.094
29.0,2.0,327779.0,15.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
43.0,5.0,308498.0,11.0,9.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
33.0,2.0,397995.0,9.0,13.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
19.0,2.0,377405.0,15.0,10.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
60.0,2.0,372838.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
19.0,2.0,389143.0,15.0,10.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
45.0,2.0,295046.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
24.0,2.0,314819.0,15.0,10.0,4.0,2.0,1.0,0.0,0.0,2174.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
52.0,2.0,320877.0,11.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
34.0,2.0,299383.0,11.0,9.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
43.0,2.0,358677.0,8.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.115
33.0,2.0,377283.0,9.0,13.0,5.0,11.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
34.0,2.0,511361.0,15.0,10.0,4.0,7.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
28.0,2.0,375482.0,9.0,13.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
30.0,1.0,370990.0,12.0,14.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.049
40.0,2.0,566537.0,13.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1672.0,40.0,25.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.094
48.0,2.0,425199.0,15.0,10.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
18.0,2.0,294720.0,1.0,7.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,12.0,38.0,,inf
61.0,2.0,373099.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.072
27.0,2.0,363053.0,6.0,5.0,4.0,8.0,4.0,0.0,1.0,0.0,0.0,24.0,25.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.094
25.0,2.0,323229.0,9.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
34.0,2.0,442656.0,1.0,7.0,4.0,11.0,4.0,0.0,1.0,0.0,0.0,65.0,12.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.059
37.0,2.0,390243.0,11.0,9.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
60.0,2.0,389254.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
25.0,2.0,294406.0,8.0,11.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.115
25.0,2.0,403788.0,11.0,9.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,36.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
21.0,2.0,346693.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.072
31.0,2.0,310773.0,15.0,10.0,5.0,11.0,4.0,0.0,1.0,0.0,0.0,40.0,25.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
31.0,2.0,594187.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
23.0,2.0,306601.0,9.0,13.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,25.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
20.0,2.0,396722.0,15.0,10.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
29.0,5.0,382272.0,9.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
33.0,4.0,656488.0,8.0,11.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.115
42.0,2.0,409902.0,11.0,9.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,25.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
22.0,2.0,359759.0,15.0,10.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,20.0,29.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
58.0,2.0,519006.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
45.0,4.0,328051.0,12.0,14.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,60.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.049
39.0,2.0,299828.0,4.0,3.0,5.0,11.0,4.0,1.0,1.0,0.0,0.0,30.0,32.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.05
49.0,2.0,558752.0,15.0,10.0,0.0,0.0,1.0,0.0,1.0,3674.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
21.0,2.0,315476.0,15.0,10.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,25.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
30.0,2.0,315640.0,12.0,14.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,45.0,19.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.049
65.0,3.0,338316.0,15.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
33.0,0.0,319560.0,8.0,11.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.115
40.0,0.0,391744.0,11.0,9.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
28.0,1.0,327533.0,11.0,9.0,2.0,10.0,0.0,0.0,0.0,3908.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
59.0,2.0,304779.0,5.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.072
33.0,1.0,511289.0,8.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.115
56.0,4.0,323639.0,12.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.049
54.0,2.0,326156.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
33.0,4.0,520078.0,7.0,12.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.093
27.0,2.0,406662.0,11.0,9.0,4.0,0.0,1.0,0.0,0.0,4416.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
34.0,5.0,377017.0,12.0,14.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.049
23.0,2.0,322674.0,15.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
25.0,5.0,295912.0,15.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
48.0,2.0,300168.0,2.0,8.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.082
53.0,2.0,335481.0,11.0,9.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,32.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
43.0,4.0,311177.0,15.0,10.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
30.0,4.0,455995.0,1.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.059
33.0,2.0,291414.0,1.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.059
20.0,2.0,494784.0,11.0,9.0,4.0,11.0,2.0,1.0,1.0,0.0,0.0,35.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
41.0,2.0,327606.0,2.0,8.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.082
30.0,2.0,323069.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
40.0,2.0,306225.0,11.0,9.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,23.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
31.0,2.0,369027.0,11.0,9.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,37.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
58.0,4.0,321171.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
36.0,3.0,298624.0,15.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
36.0,2.0,353263.0,9.0,13.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,45.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
25.0,2.0,361307.0,9.0,13.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
35.0,2.0,342824.0,11.0,9.0,4.0,12.0,1.0,0.0,1.0,1151.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
30.0,2.0,324120.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
47.0,2.0,311395.0,15.0,10.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
23.0,0.0,361278.0,15.0,10.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
37.0,2.0,371576.0,15.0,10.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
24.0,2.0,403865.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
21.0,2.0,376929.0,4.0,3.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,40.0,25.0,"['capital-gain: 9830.0', 'hours-per-week: 5.0', 'educational-num: 3.0']",0.05
33.0,2.0,295589.0,9.0,13.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
29.0,2.0,351731.0,15.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
33.0,2.0,554986.0,15.0,10.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
25.0,2.0,312157.0,15.0,10.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
41.0,2.0,343121.0,11.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,36.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
22.0,2.0,333838.0,11.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
55.0,2.0,342121.0,11.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,54.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
26.0,2.0,292803.0,15.0,10.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,24.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
41.0,2.0,303510.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
30.0,2.0,337908.0,7.0,12.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.093
20.0,2.0,385077.0,2.0,8.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.082
29.0,2.0,423158.0,15.0,10.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
19.0,2.0,292136.0,15.0,10.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
33.0,5.0,296282.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
18.0,2.0,301948.0,11.0,9.0,4.0,10.0,3.0,0.0,0.0,34095.0,0.0,3.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.16
62.0,2.0,345780.0,8.0,11.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.115
23.0,2.0,302195.0,9.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
27.0,2.0,394927.0,9.0,13.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
52.0,2.0,308764.0,15.0,10.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.126
28.0,2.0,328949.0,14.0,15.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 7445.0', 'hours-per-week: 7.0', 'educational-num: 14.0']",0.071
35.0,2.0,399455.0,11.0,9.0,3.0,7.0,4.0,0.0,1.0,0.0,0.0,52.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
35.0,2.0,403037.0,11.0,9.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
17.0,2.0,295991.0,0.0,6.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,,inf
21.0,2.0,292264.0,11.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,35.0,38.0,"['capital-gain: 9671.0', 'hours-per-week: 8.0', 'educational-num: 7.0']",0.104
