age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
32,2,226535,11,9,4,2,1,0,0,0,0,40,38
24,5,232918,9,13,4,9,1,0,0,0,0,20,38
25,2,159603,11,9,4,7,4,0,1,0,0,34,38
18,2,264017,15,10,4,7,3,0,0,0,0,16,1
80,2,173488,15,10,6,0,1,0,1,0,0,20,38
17,2,209650,2,8,4,7,3,0,0,0,0,16,38
62,2,210935,11,9,2,7,0,0,0,0,0,20,38
30,2,197886,9,13,4,11,3,0,0,0,0,40,38
31,2,252210,4,3,4,7,3,0,0,0,0,40,25
34,3,174215,12,14,4,3,1,0,1,4787,0,45,9
45,2,187563,11,9,2,2,0,0,0,5013,0,45,38
39,5,267581,11,9,4,7,1,1,0,0,0,40,38
33,2,173730,8,11,2,6,0,0,0,0,0,40,38
35,2,233571,11,9,0,7,3,0,1,0,0,50,38
32,2,176410,11,9,4,0,3,0,1,0,0,38,38
51,4,168539,11,9,2,4,0,0,0,0,0,84,38
33,2,160784,0,6,2,2,0,0,0,0,0,40,38
24,2,165054,8,11,4,2,1,0,0,0,0,45,38
39,1,239119,12,14,0,9,1,1,0,0,0,40,5
47,2,194698,11,9,2,13,0,0,0,0,0,50,38
53,2,189511,11,9,2,2,0,0,0,0,0,40,38
24,5,177526,9,13,4,9,1,0,0,0,0,15,38
36,2,256636,11,9,0,3,1,0,0,0,0,40,38
33,2,251117,4,3,2,6,0,0,0,0,0,40,25
19,2,187724,15,10,4,7,3,0,1,0,0,25,38
45,2,217654,15,10,2,5,0,0,0,0,0,40,10
33,2,214635,11,9,2,3,0,1,0,0,0,50,38
36,2,160035,11,9,2,2,0,0,0,3908,0,55,38
27,2,225746,9,13,4,0,3,1,0,0,0,35,38
32,2,262153,1,7,3,2,3,0,0,0,0,40,38
33,2,213002,9,13,4,9,1,0,0,0,1408,36,38
23,2,203078,9,13,4,0,3,1,0,0,0,24,38
52,2,176124,11,9,2,12,0,0,0,0,0,40,38
36,2,172129,6,5,2,5,0,0,0,0,0,40,38
22,2,189950,9,13,4,9,1,0,0,0,0,55,38
54,2,213092,11,9,0,7,1,0,1,0,0,40,38
29,2,244721,9,13,4,2,1,0,0,0,0,40,38
25,4,195000,15,10,0,9,1,0,1,0,0,40,38
25,2,164488,15,10,0,2,1,0,0,0,0,40,38
23,2,181659,15,10,4,11,1,0,0,0,0,40,38
24,2,211391,0,6,4,11,1,0,1,0,0,15,38
30,4,250499,15,10,2,0,5,0,1,0,0,55,38
23,1,220912,9,13,4,9,1,1,1,0,0,40,38
54,5,198186,11,9,4,7,1,1,1,0,0,38,38
57,2,220871,5,4,6,6,4,1,1,0,0,40,38
39,2,179137,11,9,4,0,1,0,1,0,0,40,38
41,1,160785,11,9,2,2,0,0,0,0,0,40,38
36,2,238342,15,10,0,0,1,0,0,0,0,40,38
31,2,187802,15,10,0,7,1,0,1,0,0,40,38
45,5,271962,9,13,0,10,1,0,1,0,0,40,38
64,1,210464,12,14,6,9,4,1,1,0,0,40,38
45,4,160167,0,6,2,2,0,0,0,0,0,70,38
67,4,268514,9,13,0,9,1,0,0,0,0,40,38
45,2,195554,11,9,2,6,0,0,0,0,0,45,38
38,2,204556,11,9,0,2,1,1,0,0,0,40,38
45,5,263982,15,10,0,9,4,0,1,0,0,40,38
40,2,225978,15,10,5,3,1,1,0,0,0,40,38
24,2,219140,9,13,4,3,1,0,0,0,0,40,38
61,2,231183,11,9,6,3,1,0,1,0,0,40,38
57,2,161097,11,9,0,11,1,0,1,0,0,26,38
30,2,215808,11,9,5,5,1,0,0,0,0,60,38
28,2,188711,9,13,4,13,4,0,0,0,0,20,38
27,2,278581,9,13,4,11,3,0,1,0,0,40,38
27,2,170017,9,13,2,9,0,0,0,0,0,40,38
28,2,268726,11,9,2,2,0,0,0,0,0,46,38
22,2,197838,9,13,4,3,1,0,0,0,0,40,38
35,5,193241,11,9,2,2,0,0,0,0,1651,40,38
30,2,214063,15,10,4,4,2,1,0,0,0,72,38
27,4,226976,11,9,2,9,0,0,0,0,0,50,38
49,0,193998,15,10,4,2,1,1,0,0,0,40,38
47,2,266275,11,9,0,7,4,0,1,0,0,40,38
38,2,247547,11,9,4,7,4,1,1,0,0,40,38
55,2,169611,1,7,6,0,4,0,1,0,0,40,38
59,2,261232,1,7,0,4,1,0,0,0,0,40,38
40,2,190292,11,9,0,6,4,0,0,0,0,40,38
39,2,176186,15,10,2,4,0,0,0,0,0,50,38
40,2,203761,11,9,2,6,0,0,0,0,0,40,38
36,1,206951,15,10,2,10,0,0,0,0,0,40,38
34,2,215857,11,9,4,6,1,1,0,0,0,40,25
34,2,208353,11,9,4,6,3,0,0,0,0,40,38
25,2,267426,11,9,2,5,0,0,0,0,0,40,38
50,2,275181,4,3,0,7,1,0,0,0,0,37,4
63,2,252457,11,9,6,3,1,0,0,0,0,40,38
35,2,174856,11,9,2,13,0,0,0,2885,0,40,38
22,2,195179,15,10,4,11,3,0,0,0,0,24,38
48,3,184787,5,4,2,2,0,0,0,0,0,50,38
23,0,244480,15,10,4,0,4,0,1,0,0,15,38
35,3,186488,11,9,2,7,0,0,0,0,0,50,32
47,2,161950,9,13,0,7,1,0,1,0,0,25,10
26,2,200318,0,6,2,5,0,0,0,0,0,38,38
29,0,224858,15,10,2,10,0,0,0,0,0,60,38
30,2,203034,8,11,3,2,1,0,0,0,0,40,38
28,2,221366,15,10,4,2,3,0,0,0,0,40,38
36,2,224531,15,10,4,7,1,0,0,0,0,40,38
38,2,168322,11,9,2,13,0,0,0,0,0,60,38
24,2,209782,9,13,4,11,3,0,1,0,0,40,38
62,2,174355,11,9,6,7,1,0,1,0,0,40,38
57,4,174760,7,12,3,4,4,1,0,0,0,40,38
58,5,159021,6,5,2,4,0,0,0,0,0,40,38
30,2,241583,15,10,2,6,0,0,0,0,0,40,38
44,2,214838,11,9,2,6,0,0,0,0,0,45,38
43,2,160943,11,9,2,7,0,1,0,0,0,40,38
21,2,177504,15,10,4,5,3,0,0,0,0,35,38
60,2,188236,0,6,6,12,4,0,1,0,0,40,38
50,2,200618,7,12,0,2,1,0,0,0,0,40,38
46,5,209739,0,6,2,4,0,0,0,0,0,38,38
35,2,287658,15,10,4,0,4,1,0,0,0,40,38
25,2,207875,15,10,4,4,3,0,0,0,0,20,38
23,2,199884,11,9,4,0,4,0,1,0,0,45,38
29,4,164607,8,11,2,4,0,0,0,0,0,50,38
22,2,243842,6,5,4,2,3,0,0,0,0,40,38
23,2,200207,11,9,0,5,3,0,0,0,0,44,38
29,2,198704,8,11,4,6,1,0,0,0,0,40,38
33,4,223046,11,9,4,2,1,0,0,0,0,40,38
32,2,154087,11,9,2,13,0,0,0,0,0,40,38
17,2,194612,1,7,4,7,3,0,0,0,0,25,38
37,2,184964,12,14,0,3,1,0,0,0,0,45,38
50,2,172052,11,9,2,9,0,1,0,0,0,35,34
21,0,169003,2,8,4,0,3,1,0,0,0,25,38
40,2,260696,11,9,4,0,1,0,1,0,0,40,38
44,0,240628,7,12,0,3,1,0,1,2354,0,40,38
24,1,221480,15,10,2,0,5,0,1,0,0,40,38
40,2,240124,11,9,2,3,0,0,0,0,0,40,38
32,2,217460,6,5,2,13,0,0,0,0,0,50,38
73,1,205580,4,3,2,9,0,0,0,0,0,6,38
36,2,151835,11,9,2,7,0,0,0,0,0,60,38
33,1,255058,9,13,0,9,3,0,0,0,2339,40,38
41,1,201520,11,9,2,10,0,0,0,0,0,40,38
48,2,157092,15,10,2,13,0,1,0,0,0,40,38
30,2,168906,15,10,4,0,4,0,1,0,0,44,38
25,2,197403,8,11,4,2,3,0,0,0,0,40,38
37,2,290609,11,9,0,0,4,1,1,0,0,40,38
42,0,272625,8,11,0,0,4,1,1,0,0,40,38
22,2,200593,15,10,4,11,3,0,0,0,0,40,38
29,2,289991,11,9,4,13,4,0,0,0,0,55,38
54,2,175262,13,1,2,2,0,1,0,0,0,40,2
29,1,280344,15,10,2,13,0,0,0,0,0,40,38
32,2,259425,15,10,0,2,1,0,0,0,0,40,38
42,0,284403,11,9,0,0,1,1,0,0,0,40,38
35,4,264627,1,7,0,3,4,0,1,0,0,84,38
20,2,163870,11,9,4,4,3,0,0,0,0,40,38
26,2,174592,9,13,4,7,3,0,1,0,0,15,38
50,2,155434,11,9,2,5,0,0,0,0,0,40,38
35,2,212465,11,9,4,7,1,0,0,0,0,40,38
52,2,207025,11,9,0,8,4,1,1,0,0,24,38
28,2,209934,15,10,4,6,3,0,0,0,0,40,25
25,2,208999,15,10,5,0,3,0,0,0,0,40,38
46,2,169180,8,11,0,0,1,0,1,0,0,40,38
32,2,244147,9,13,4,9,1,0,0,0,1876,50,38
37,2,226500,11,9,2,11,0,0,0,0,0,50,38
31,1,265706,9,13,4,10,1,0,0,4650,0,40,38
40,4,163512,4,3,2,2,0,1,0,0,0,8,12
33,2,198452,9,13,5,12,4,0,1,5455,0,40,38
20,2,180497,11,9,4,7,1,1,1,0,0,40,38
38,2,165930,11,9,2,2,0,0,0,0,0,40,38
19,1,176831,15,10,4,7,3,1,1,0,0,35,38
30,2,213722,11,9,4,5,3,0,0,0,0,40,38
35,2,243357,1,7,5,7,4,1,1,0,0,40,38
24,2,196280,9,13,4,11,1,0,1,0,0,30,38
56,2,170411,11,9,0,10,3,0,0,4101,0,38,38
51,2,157043,1,7,6,5,4,1,1,0,0,40,38
42,2,190545,7,12,4,0,1,0,0,0,0,46,38
19,2,187352,11,9,2,2,0,0,0,0,0,40,38
41,2,277192,4,3,2,4,5,0,1,0,0,40,25
28,1,167536,7,12,6,9,4,0,0,0,0,40,38
32,2,178691,9,13,4,3,3,0,1,0,0,45,38
35,2,176837,11,9,2,5,0,0,0,0,0,40,38
32,1,203849,15,10,2,13,0,0,0,0,0,40,38
41,2,206619,11,9,0,7,1,0,1,0,0,40,38
20,2,237956,11,9,4,10,3,0,0,0,0,40,4
37,3,183898,15,10,2,3,0,0,0,0,0,40,38
64,4,178748,3,2,2,2,0,0,0,0,0,40,25
35,2,226311,9,13,4,11,1,0,1,0,0,40,38
53,2,170050,15,10,4,3,1,0,0,0,0,40,38
39,2,215150,6,5,0,5,1,0,0,0,0,50,38
35,2,150125,8,11,0,7,4,1,1,0,0,40,38
47,2,161187,2,8,0,0,4,0,1,0,0,40,38
46,5,170165,11,9,5,0,4,0,1,0,0,37,38
31,2,200117,11,9,0,0,1,0,0,0,0,40,38
69,5,159191,15,10,6,0,1,0,1,0,810,38,38
24,2,216129,11,9,4,0,3,0,0,0,0,40,38
68,1,212932,0,6,2,7,0,1,0,0,0,20,38
61,2,229744,4,3,2,2,0,0,0,0,0,40,7
20,2,161092,15,10,4,0,3,0,0,0,0,14,38
66,2,180211,9,13,2,2,0,1,0,0,0,30,29
35,2,170092,11,9,3,7,4,1,1,0,0,20,38
43,2,207685,11,9,2,6,0,0,0,0,0,40,38
23,2,189194,15,10,4,6,3,0,0,0,0,40,38
30,2,229504,11,9,2,2,0,0,0,0,0,50,38
51,4,205100,11,9,2,3,5,0,1,0,0,40,38
41,4,254818,12,14,0,5,4,0,0,0,0,40,28
39,4,188069,11,9,2,4,0,0,0,0,0,60,38
49,2,188694,9,13,4,3,1,0,0,0,0,40,38
26,2,208326,11,9,2,3,0,0,0,3942,0,45,38
58,2,168887,11,9,2,5,0,0,0,0,0,40,38
23,2,278391,11,9,4,13,3,0,0,0,0,40,38
25,2,184120,9,13,4,3,1,0,0,0,0,45,38
39,2,223792,11,9,2,6,0,0,0,0,0,40,38
45,2,282172,7,12,4,3,1,0,1,0,0,40,38
35,2,190895,15,10,2,9,0,0,0,0,0,60,38
29,2,166220,9,13,4,11,3,0,1,0,0,50,38
26,2,222539,15,10,2,2,0,0,0,0,0,40,38
55,2,171015,15,10,4,0,3,0,1,0,0,36,38
39,2,172718,11,9,0,0,4,0,1,0,0,40,38
50,2,174102,11,9,0,2,3,0,0,0,0,40,32
37,2,170718,11,9,2,3,0,0,0,0,0,40,38
52,1,192563,15,10,0,3,1,0,1,0,0,38,38
54,2,185407,15,10,2,4,0,0,0,0,0,40,38
66,2,214469,11,9,6,0,1,0,1,0,0,13,38
20,5,200819,11,9,4,13,3,0,0,0,0,40,38
65,3,178771,11,9,2,3,0,0,0,0,0,40,38
27,2,216481,9,13,4,9,1,0,1,0,0,40,38
26,4,263300,7,12,2,4,0,0,0,0,0,75,38
38,2,192337,2,8,2,2,0,0,0,0,0,40,38
46,2,151325,0,6,2,2,0,0,0,0,0,40,38
59,2,243226,0,6,0,6,1,0,1,0,0,40,38
20,2,219262,6,5,4,13,1,0,0,0,0,50,38
26,2,169727,11,9,2,12,0,0,0,0,0,40,38
50,2,183638,11,9,6,11,4,0,1,0,0,40,38
40,2,195488,11,9,4,0,3,0,1,0,0,45,38
36,2,182013,15,10,0,12,4,0,1,0,0,40,38
46,2,182715,5,4,0,3,1,0,0,0,0,40,38
17,2,242773,1,7,4,7,3,0,1,0,0,20,38
28,2,209109,9,13,0,3,1,0,0,0,0,40,38
35,2,176756,2,8,2,7,0,1,0,0,0,40,38
19,2,206599,15,10,4,0,3,0,1,0,0,16,38
80,2,151959,11,9,6,7,1,1,0,0,0,15,38
46,2,188729,7,12,4,2,1,1,1,0,0,50,38
39,2,269455,11,9,2,4,0,0,0,0,0,45,38
39,2,163237,11,9,2,2,0,0,0,0,0,60,38
19,2,269991,11,9,4,7,3,0,0,0,0,40,32
31,2,208785,1,7,4,2,1,0,0,0,0,30,38
27,2,234664,15,10,2,9,0,0,0,0,0,40,38
47,2,161558,0,6,3,13,1,1,0,0,0,45,38
18,2,195372,1,7,4,7,3,0,1,0,0,20,38
42,2,258589,11,9,4,11,1,0,0,0,0,60,38
26,0,276075,15,10,2,0,0,1,0,0,0,40,38
59,2,181566,11,9,2,2,0,0,0,4508,0,40,38
39,2,174938,9,13,4,9,1,0,0,0,0,40,38
19,2,176570,1,7,4,6,3,0,0,0,0,60,38
58,3,183870,0,6,2,13,5,0,1,0,0,40,38
24,2,177125,15,10,2,13,0,0,0,0,0,60,38
47,4,190072,15,10,2,2,0,0,0,0,0,40,19
33,2,168030,11,9,0,7,4,0,1,0,0,32,38
39,5,172700,11,9,4,7,4,1,1,0,0,40,38
18,2,165950,1,7,4,7,3,0,1,0,0,21,38
38,2,179123,15,10,4,3,1,0,1,0,0,50,38
46,3,256909,11,9,3,4,1,0,0,3325,0,45,38
26,2,206199,11,9,4,0,3,1,0,0,0,40,38
43,1,269733,11,9,5,7,1,0,0,0,0,40,38
41,2,222504,14,15,0,9,4,0,1,0,0,38,38
31,2,171871,12,14,4,9,1,0,1,0,0,46,38
27,2,211032,3,2,4,2,1,0,0,0,0,40,25
29,2,245402,9,13,0,12,1,0,1,0,0,40,38
54,2,177675,11,9,0,0,4,0,1,0,0,42,38
43,2,279996,11,9,4,2,3,0,0,0,0,20,38
25,2,169990,11,9,2,11,0,0,0,0,0,40,38
19,2,250639,15,10,4,7,3,0,0,0,0,24,38
21,2,191324,15,10,4,7,3,0,0,0,0,25,38
27,2,203776,11,9,2,2,0,0,0,0,0,50,38
25,2,190650,9,13,4,9,3,1,0,0,0,40,35
37,2,174844,15,10,2,7,0,0,0,0,0,17,38
21,2,230229,11,9,4,5,2,0,0,0,0,40,25
38,0,216924,8,11,2,2,0,0,0,0,0,40,38
23,2,268525,11,9,2,6,0,0,0,0,0,48,38
33,2,252168,15,10,4,7,1,1,0,0,0,40,38
49,4,211762,11,9,2,2,0,0,0,0,0,40,38
28,2,269786,11,9,2,13,0,0,0,0,0,40,38
17,2,197850,1,7,4,0,3,1,1,0,0,24,38
33,4,155343,15,10,4,4,1,0,0,0,0,72,38
57,2,191873,11,9,2,12,0,0,0,0,0,40,38
57,2,169071,11,9,0,11,4,0,1,0,0,28,38
19,5,261422,15,10,4,9,3,0,0,0,0,40,38
19,2,150553,15,10,4,11,3,1,1,0,0,18,29
46,2,269045,1,7,6,6,1,1,0,0,0,40,38
26,2,165235,9,13,4,0,3,1,1,0,0,40,36
31,2,257863,15,10,0,7,1,0,1,0,0,15,38
33,2,186824,8,11,2,11,0,0,0,0,0,40,38
26,2,280093,15,10,4,5,3,0,0,0,0,40,38
23,2,243723,11,9,2,7,5,0,1,0,0,40,38
58,4,157786,11,9,2,3,0,0,0,0,0,40,38
52,2,163051,2,8,2,6,0,0,0,0,1628,40,38
34,1,236415,15,10,4,0,4,0,1,0,0,18,38
52,0,202452,11,9,0,0,1,0,1,0,0,43,38
48,5,170142,12,14,0,9,1,0,0,0,0,40,38
35,2,184655,9,13,4,9,1,0,0,0,0,40,38
21,2,200318,7,12,4,11,1,0,1,0,0,35,38
52,2,161482,15,10,0,0,1,0,1,0,0,40,38
31,2,164309,15,10,0,0,4,0,1,0,0,38,38
21,2,223019,11,9,4,7,3,0,1,0,0,30,38
48,4,175622,8,11,2,2,0,0,0,0,0,40,38
27,1,199471,8,11,4,12,3,0,1,0,0,38,38
25,5,157028,9,13,4,3,1,0,0,0,0,40,38
43,2,171438,8,11,5,11,4,0,1,0,0,45,38
61,2,193479,11,9,6,0,4,0,1,0,0,24,38
35,2,290226,11,9,4,3,1,0,0,0,0,45,38
21,2,236696,15,10,4,7,1,0,0,0,0,57,38
26,2,245029,9,13,4,0,1,1,1,0,0,40,38
32,2,281030,11,9,2,6,0,0,0,0,0,40,38
49,1,163229,11,9,2,10,0,0,0,0,0,56,38
43,2,255586,11,9,0,6,4,0,0,0,0,40,38
51,1,184542,11,9,2,6,0,0,0,0,0,40,38
26,2,167761,9,13,2,9,0,0,0,0,0,50,38
30,4,227429,11,9,4,3,1,0,0,0,0,45,40
42,4,166813,15,10,2,4,0,0,0,0,0,60,38
40,2,214242,11,9,2,6,0,0,0,0,0,50,38
24,2,206671,8,11,2,2,0,0,0,0,0,40,38
81,2,176500,2,8,6,11,1,0,1,0,0,30,38
27,4,209301,11,9,2,2,0,0,0,0,0,60,38
45,2,167187,9,13,4,9,1,0,1,0,0,40,38
32,2,169589,8,11,2,5,0,0,0,0,0,40,38
27,2,158156,11,9,4,7,1,0,1,0,0,42,38
41,2,175674,15,10,2,11,0,0,0,0,0,40,38
59,2,201159,2,8,6,6,2,0,1,0,0,48,38
25,2,198986,9,13,4,0,1,0,0,0,0,40,38
62,4,192236,9,13,0,9,1,0,1,0,0,40,38
31,2,241880,8,11,4,0,1,1,0,0,0,45,38
58,2,174848,2,8,2,2,0,0,0,0,0,40,38
39,2,286730,11,9,0,6,4,0,1,0,0,40,38
39,2,258102,15,10,2,5,0,0,0,0,0,50,38
36,2,178487,11,9,0,13,3,0,0,0,0,60,38
26,2,201579,15,10,4,2,4,0,0,0,0,40,25
23,2,267955,15,10,4,11,1,0,1,0,0,40,38
17,2,198830,1,7,4,0,2,0,1,0,0,10,38
37,2,243425,11,9,0,7,2,0,1,0,0,50,28
20,2,167868,11,9,4,7,1,0,1,0,0,35,38
46,2,269652,15,10,2,2,0,0,0,4386,0,38,38
21,2,170302,11,9,4,4,2,0,0,0,0,50,38
42,2,285787,7,12,4,9,3,0,0,0,0,40,38
22,1,238831,15,10,4,10,3,0,0,0,0,40,38
45,4,216999,11,9,2,3,0,0,0,0,0,40,38
30,2,232475,11,9,5,2,1,0,0,0,0,40,38
25,2,207965,9,13,4,7,1,0,1,0,0,60,38
43,2,168071,11,9,2,3,0,0,0,0,0,44,38
44,2,225263,15,10,0,11,4,0,1,0,1408,46,38
20,2,173736,6,5,4,6,3,0,0,0,0,40,38
52,1,152795,15,10,2,2,0,0,0,0,0,40,38
21,2,169699,15,10,4,7,1,0,1,0,0,35,38
39,2,165743,6,5,2,5,0,0,0,0,0,40,38
38,3,206951,11,9,2,3,0,0,0,0,0,65,38
33,2,290763,9,13,5,9,1,0,1,0,0,40,38
32,2,207937,15,10,4,2,1,0,0,0,0,40,38
48,2,185039,11,9,0,11,4,0,1,0,0,30,38
64,2,183672,8,11,2,0,0,0,0,0,0,50,38
17,2,236091,0,6,4,7,3,0,1,0,0,8,38
26,2,189185,11,9,0,0,3,0,1,0,0,40,38
30,2,176175,8,11,0,0,4,0,1,0,0,24,38
19,2,179991,11,9,4,7,3,0,1,0,0,35,38
41,2,152636,11,9,0,2,4,0,1,0,0,50,38
49,2,253973,0,6,4,3,1,0,1,0,0,40,38
32,2,210926,11,9,0,0,1,0,1,0,0,38,38
40,4,282678,12,14,5,3,4,0,1,0,0,20,38
23,2,212888,15,10,4,0,1,0,1,0,0,40,38
23,2,235071,15,10,4,3,3,0,0,0,0,50,38
57,2,182062,0,6,2,7,0,0,0,0,0,40,38
43,2,249771,11,9,2,13,0,1,0,0,0,99,38
36,2,195565,9,13,0,3,4,0,1,0,0,40,38
36,2,182954,15,10,2,2,0,0,0,0,0,52,5
24,2,194247,9,13,4,11,1,0,0,0,0,40,38
38,2,186815,11,9,2,11,0,0,0,0,0,43,38
28,2,246933,11,9,4,11,3,0,0,0,0,40,38
39,2,175390,11,9,4,11,4,1,1,0,0,40,38
49,2,225124,11,9,0,7,3,1,1,0,0,40,38
51,2,205100,15,10,0,11,1,0,1,0,0,45,38
22,2,197050,11,9,4,7,3,0,1,0,0,20,38
38,1,230054,15,10,2,4,0,0,0,0,0,40,38
34,2,222130,11,9,4,0,4,0,1,0,0,40,38
38,2,155222,15,10,0,6,1,1,1,0,0,28,38
23,2,291011,11,9,4,2,1,0,0,0,0,40,38
59,5,261584,9,13,4,3,1,1,1,0,0,40,27
30,2,264351,9,13,2,13,0,0,0,0,0,25,6
36,2,192614,11,9,0,6,1,0,0,0,0,56,38
21,2,202373,15,10,2,5,0,1,0,0,0,40,38
19,2,190817,15,10,4,11,3,0,1,0,0,40,38
38,2,194809,15,10,0,9,3,0,1,0,0,40,38
44,2,182402,11,9,2,2,0,0,0,0,0,40,38
61,2,227468,11,9,0,0,4,1,1,0,0,40,38
22,2,190916,15,10,4,12,3,0,1,0,0,40,38
23,2,249277,11,9,4,3,3,1,0,0,0,75,38
34,2,160634,15,10,2,2,0,0,0,0,0,40,38
38,2,289148,11,9,3,2,4,0,1,0,0,40,38
27,2,178778,9,13,4,11,1,0,0,0,0,80,38
42,1,182302,11,9,2,2,0,0,0,0,0,40,38
17,2,195262,1,7,4,2,3,0,0,0,0,17,38
38,4,203836,4,3,4,13,1,0,0,0,0,40,38
23,2,198992,11,9,4,0,3,0,1,0,0,35,38
66,2,178120,4,3,0,8,1,1,1,0,0,15,38
17,2,153021,15,10,4,0,3,0,1,0,0,6,38
59,2,187025,11,9,0,0,1,1,0,0,0,40,38
62,2,252134,5,4,0,5,1,0,1,0,0,40,4
19,2,263338,11,9,4,5,3,0,0,0,0,20,38
61,4,195789,12,14,2,3,0,0,0,0,0,30,38
23,2,165064,15,10,2,11,0,0,0,0,0,40,38
25,2,177499,9,13,4,2,3,0,0,0,1590,35,38
46,2,222011,15,10,0,3,1,0,0,0,0,50,38
25,2,201635,9,13,4,3,1,0,1,0,0,50,38
35,2,161141,11,9,2,6,0,0,0,0,0,40,38
32,1,159187,9,13,4,9,1,0,0,0,0,35,38
44,2,185602,8,11,0,3,4,0,1,0,0,40,38
26,2,266062,15,10,4,3,1,0,0,0,0,60,38
41,2,217902,11,9,2,3,0,0,0,0,0,40,38
20,1,194630,15,10,4,7,1,0,0,0,0,40,38
40,2,154374,11,9,2,6,0,0,0,0,0,40,38
22,2,252570,15,10,2,3,5,0,1,0,0,40,38
30,2,159442,11,9,4,0,1,0,1,0,0,35,20
17,2,209650,2,8,4,7,3,0,0,0,0,20,38
45,1,203322,15,10,0,0,1,0,1,0,0,38,38
34,4,236391,1,7,2,11,5,0,1,0,0,30,38
20,2,239577,15,10,4,5,3,0,0,0,0,40,38
60,2,156774,11,9,2,9,0,0,0,0,0,45,38
35,2,187167,11,9,0,7,1,0,1,0,0,35,38
32,2,171637,15,10,4,0,3,0,1,0,0,40,38
45,2,277434,15,10,0,0,1,0,0,0,0,50,38
53,5,195922,12,14,0,9,1,0,1,0,0,40,38
45,2,185397,7,12,0,2,1,0,0,0,0,40,38
30,2,163003,9,13,4,3,3,1,1,0,0,52,35
19,2,249609,15,10,4,10,3,0,0,0,0,8,38
33,2,183017,11,9,2,10,0,0,0,0,0,32,38
34,2,271933,9,13,4,3,2,0,1,0,1741,45,38
43,2,216497,9,13,0,0,4,0,1,0,0,40,10
70,3,207938,15,10,4,3,1,0,0,0,0,5,38
38,2,197113,15,10,0,0,4,1,1,0,0,20,38
26,2,282142,8,11,2,3,5,0,1,0,0,40,38
24,2,177526,8,11,4,2,3,0,0,0,0,40,38
41,4,170785,2,8,0,2,4,0,0,0,0,40,38
40,2,174947,11,9,2,6,0,0,0,0,0,45,38
28,2,217200,11,9,4,6,1,0,0,0,0,50,38
24,2,216129,11,9,4,2,3,0,0,0,1408,50,38
18,2,183011,15,10,4,7,3,1,1,0,0,15,13
31,2,189759,11,9,4,4,1,0,0,0,2001,40,38
36,2,274106,11,9,2,6,0,0,0,0,0,45,25
32,2,152940,15,10,2,11,0,0,0,0,0,40,38
24,2,187031,12,14,4,11,4,1,1,0,0,38,38
30,2,156718,15,10,5,0,1,0,1,0,0,40,38
42,2,194636,11,9,2,11,0,0,0,0,0,40,38
38,2,236391,11,9,2,2,0,0,0,0,0,45,38
37,2,164193,8,11,2,0,0,0,0,0,0,40,38
41,2,165798,4,3,0,7,4,0,1,0,0,40,32
65,1,254413,15,10,0,3,1,0,1,0,0,40,38
29,2,180271,11,9,4,12,3,0,0,0,0,40,38
23,2,285775,11,9,4,10,2,0,0,0,0,42,38
36,2,186531,11,9,2,2,0,0,0,0,0,60,38
60,2,276009,11,9,2,7,0,1,0,0,0,30,29
31,2,283268,9,13,4,9,4,0,1,0,0,36,38
19,2,236396,1,7,4,5,1,0,0,0,0,40,38
30,2,202450,11,9,0,2,3,0,0,0,0,40,38
43,2,170230,11,9,5,0,4,0,1,0,0,40,38
20,2,193130,15,10,4,0,3,0,1,0,0,30,38
46,0,195023,15,10,5,0,4,0,1,0,0,40,38
27,2,253814,11,9,4,0,1,0,0,0,0,38,38
57,2,207604,5,4,6,7,1,0,1,0,0,40,38
18,2,169652,1,7,4,7,3,0,1,0,0,12,38
66,1,188220,11,9,6,0,4,0,1,0,0,35,38
27,1,199172,11,9,2,10,5,0,1,0,0,40,38
37,2,185359,11,9,2,0,0,0,0,0,0,40,38
34,2,274577,11,9,0,0,4,1,1,0,0,40,38
43,2,193882,11,9,2,3,0,0,0,0,0,40,38
40,2,202872,7,12,4,0,3,0,1,0,0,45,38
39,2,176296,7,12,2,10,0,1,0,0,0,60,38
44,2,180599,11,9,4,2,3,0,0,0,0,40,38
35,2,228881,11,9,4,2,2,1,0,0,0,40,32
29,2,161857,11,9,3,7,1,1,1,0,0,40,3
64,1,202738,11,9,2,0,5,0,1,0,0,35,38
30,0,234994,15,10,0,3,1,1,0,0,0,40,38
59,2,172667,11,9,2,13,0,0,0,0,0,40,38
45,2,202560,7,12,5,0,4,0,1,0,0,40,38
41,2,231507,11,9,0,11,4,0,1,0,0,40,38
26,2,255193,1,7,2,3,0,0,0,3411,0,40,38
43,2,175943,11,9,2,11,2,0,1,0,0,20,38
32,2,271276,11,9,2,13,0,0,0,0,0,80,38
22,2,173736,11,9,2,2,0,0,0,0,0,40,38
28,5,200068,9,13,4,0,1,1,1,0,0,40,38
26,2,210521,11,9,2,2,0,0,0,0,0,42,38
34,1,176802,1,7,5,7,4,1,1,0,0,40,38
30,2,289293,2,8,2,2,0,0,0,3908,0,40,5
30,2,243841,11,9,0,7,2,1,1,0,0,40,34
47,4,173938,14,15,4,9,1,0,0,0,2258,20,38
22,2,190290,9,13,4,7,3,0,0,0,0,10,38
25,2,184303,15,10,5,8,2,0,1,0,0,30,7
