age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,GFCF CF,GFCF Gower
33.0,2.0,170148.0,11.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,45.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
43.0,2.0,233130.0,15.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
22.0,0.0,274103.0,9.0,13.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,10.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
53.0,1.0,188772.0,11.0,9.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
21.0,2.0,177526.0,15.0,10.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
48.0,2.0,155509.0,11.0,9.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,37.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
48.0,2.0,210369.0,11.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
29.0,2.0,206250.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
22.0,2.0,254547.0,15.0,10.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,30.0,22.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
50.0,2.0,177487.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
38.0,2.0,202937.0,12.0,14.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
53.0,2.0,263729.0,15.0,10.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
28.0,2.0,160731.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
51.0,2.0,228516.0,11.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,3.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
43.0,1.0,241528.0,12.0,14.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
36.0,2.0,126946.0,15.0,10.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
74.0,4.0,146929.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
83.0,4.0,213866.0,11.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
28.0,2.0,175537.0,15.0,10.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,37.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
47.0,4.0,229394.0,1.0,7.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,55.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
17.0,2.0,93235.0,2.0,8.0,4.0,7.0,3.0,0.0,1.0,0.0,1721.0,25.0,38.0,,inf
41.0,2.0,222142.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,3464.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
39.0,2.0,187847.0,15.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
34.0,1.0,226443.0,15.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
43.0,4.0,33521.0,9.0,13.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,70.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
53.0,2.0,361405.0,11.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
23.0,2.0,117789.0,9.0,13.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
44.0,2.0,147206.0,15.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
36.0,2.0,239409.0,11.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
48.0,2.0,94461.0,11.0,9.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,16.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
21.0,2.0,200973.0,15.0,10.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
40.0,2.0,137142.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
18.0,2.0,167147.0,2.0,8.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,24.0,38.0,,inf
51.0,2.0,147876.0,15.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
20.0,2.0,228686.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
23.0,1.0,248344.0,15.0,10.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
43.0,4.0,152958.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
67.0,2.0,165082.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
26.0,2.0,199600.0,11.0,9.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
59.0,1.0,171328.0,0.0,6.0,6.0,7.0,4.0,1.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
37.0,2.0,359796.0,15.0,10.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
45.0,1.0,175958.0,6.0,5.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
18.0,2.0,101173.0,11.0,9.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,35.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
43.0,2.0,183891.0,11.0,9.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
35.0,2.0,111377.0,11.0,9.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
32.0,2.0,303942.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
50.0,4.0,54261.0,11.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,84.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
26.0,2.0,389856.0,11.0,9.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
49.0,4.0,232664.0,9.0,13.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
44.0,2.0,144778.0,15.0,10.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
19.0,2.0,163885.0,11.0,9.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
38.0,2.0,170174.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
56.0,2.0,200316.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
30.0,1.0,346122.0,7.0,12.0,2.0,10.0,0.0,0.0,0.0,5013.0,0.0,45.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
38.0,1.0,329980.0,11.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,1876.0,40.0,1.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
19.0,2.0,162954.0,15.0,10.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
43.0,5.0,206927.0,11.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
65.0,3.0,150095.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
30.0,5.0,242122.0,11.0,9.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
50.0,2.0,93730.0,0.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
30.0,2.0,415266.0,11.0,9.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
53.0,1.0,99064.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
26.0,0.0,185885.0,15.0,10.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,15.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
27.0,2.0,201872.0,9.0,13.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
34.0,2.0,110622.0,12.0,14.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,40.0,34.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
53.0,2.0,120914.0,1.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
51.0,4.0,121548.0,9.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
23.0,2.0,329174.0,11.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
29.0,2.0,267034.0,1.0,7.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,40.0,13.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
29.0,2.0,32897.0,11.0,9.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,25.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
21.0,2.0,187513.0,8.0,11.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
44.0,1.0,178417.0,11.0,9.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
22.0,2.0,361608.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
24.0,2.0,117167.0,15.0,10.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,53.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
34.0,2.0,421200.0,11.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
24.0,2.0,179423.0,11.0,9.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
90.0,2.0,313749.0,9.0,13.0,4.0,9.0,3.0,0.0,1.0,0.0,0.0,10.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
34.0,2.0,183811.0,15.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
31.0,2.0,295922.0,15.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
21.0,2.0,198050.0,11.0,9.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,28.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
67.0,2.0,247566.0,11.0,9.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,24.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
34.0,2.0,102130.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
53.0,0.0,174040.0,15.0,10.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
22.0,5.0,121471.0,9.0,13.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
19.0,2.0,289227.0,15.0,10.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,16.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
36.0,2.0,222294.0,9.0,13.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
20.0,2.0,286391.0,15.0,10.0,4.0,0.0,3.0,0.0,1.0,2176.0,0.0,20.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
34.0,2.0,175878.0,15.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
38.0,1.0,29075.0,15.0,10.0,2.0,0.0,5.0,1.0,1.0,5013.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
20.0,2.0,116830.0,11.0,9.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,43.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
40.0,1.0,34739.0,15.0,10.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,36.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
28.0,4.0,236471.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
44.0,2.0,157614.0,11.0,9.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,38.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
24.0,2.0,396099.0,15.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
52.0,2.0,76860.0,11.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,8.0,29.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
31.0,1.0,50649.0,12.0,14.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
26.0,1.0,197897.0,11.0,9.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,20.0,8.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
55.0,2.0,194436.0,6.0,5.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
30.0,2.0,102320.0,8.0,11.0,5.0,12.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
59.0,3.0,171355.0,12.0,14.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
25.0,2.0,169100.0,12.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
19.0,2.0,187570.0,11.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
51.0,2.0,53197.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
26.0,2.0,137678.0,11.0,9.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
23.0,2.0,214120.0,11.0,9.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
25.0,2.0,166971.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,52.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
32.0,4.0,52647.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
55.0,2.0,125000.0,12.0,14.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
23.0,2.0,208238.0,0.0,6.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
53.0,2.0,56213.0,15.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
47.0,2.0,100009.0,15.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
61.0,2.0,255978.0,11.0,9.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
24.0,2.0,295073.0,11.0,9.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
40.0,4.0,814850.0,6.0,5.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
32.0,4.0,84119.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
41.0,2.0,204410.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1485.0,44.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
39.0,2.0,96564.0,11.0,9.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
21.0,2.0,654141.0,11.0,9.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,32.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
31.0,2.0,244147.0,11.0,9.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
24.0,2.0,192812.0,12.0,14.0,4.0,9.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
32.0,2.0,207668.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
52.0,2.0,128871.0,5.0,4.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,64.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
52.0,2.0,374883.0,8.0,11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
30.0,2.0,339773.0,11.0,9.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
39.0,2.0,34996.0,11.0,9.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
48.0,2.0,216734.0,15.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
47.0,2.0,365516.0,12.0,14.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
42.0,2.0,77373.0,15.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
24.0,2.0,109414.0,15.0,10.0,4.0,11.0,2.0,1.0,0.0,0.0,0.0,20.0,18.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
34.0,2.0,216645.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
56.0,4.0,175964.0,15.0,10.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
28.0,2.0,184806.0,12.0,14.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,58.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
50.0,2.0,421132.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
24.0,2.0,281403.0,11.0,9.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,98.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.032
48.0,2.0,287547.0,15.0,10.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
50.0,4.0,34067.0,15.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
42.0,2.0,137698.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,35.0,25.0,"['capital-gain: 8493.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.039
