age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,DiCE CF,DiCE Gower
25.0,2.0,177499.0,9.0,13.0,4.0,2.0,3.0,0.0,0.0,0.0,1590.0,35.0,38.0,"['educational-num: 12.0', 'capital-gain: 14992.000']",0.108
46.0,2.0,222011.0,15.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 53245.000', 'hours-per-week: 5.000']",0.292
25.0,2.0,201635.0,9.0,13.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,"['educational-num: 11.0', 'capital-gain: 21260.000']",0.173
35.0,2.0,161141.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 2.0', 'capital-gain: 30417.000']",0.385
32.0,1.0,159187.0,9.0,13.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,35.0,38.0,"['capital-gain: 14208.000', 'hours-per-week: -23.000']",0.188
44.0,2.0,185602.0,8.0,11.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 15091.000'],0.151
26.0,2.0,266062.0,15.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 12.0', 'capital-gain: 61508.000']",0.374
41.0,2.0,217902.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 18860.000', 'hours-per-week: 29.000']",0.242
20.0,1.0,194630.0,15.0,10.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 88306.000', 'hours-per-week: -9.000']",0.487
40.0,2.0,154374.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 42120.000', 'hours-per-week: 13.000']",0.277
22.0,2.0,252570.0,15.0,10.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 15447.000'],0.154
30.0,2.0,159442.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,20.0,['capital-gain: 23532.000'],0.235
17.0,2.0,209650.0,2.0,8.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,"['educational-num: 13.0', 'capital-gain: 31118.000']",0.322
45.0,1.0,203322.0,15.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0,38.0,"['educational-num: 5.0', 'capital-gain: 40324.000']",0.368
34.0,4.0,236391.0,1.0,7.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 48110.000', 'hours-per-week: 4.000']",0.261
20.0,2.0,239577.0,15.0,10.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 89664.000', 'hours-per-week: 36.000']",0.632
60.0,2.0,156774.0,11.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 32667.000', 'hours-per-week: 13.000']",0.23
35.0,2.0,187167.0,11.0,9.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,35.0,38.0,"['educational-num: 15.0', 'capital-gain: 31990.000']",0.36
32.0,2.0,171637.0,15.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 63829.000', 'hours-per-week: 10.000']",0.37
45.0,2.0,277434.0,15.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 31090.000'],0.311
53.0,5.0,195922.0,12.0,14.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 8646.000'],0.086
45.0,2.0,185397.0,7.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 8575.000'],0.086
30.0,2.0,163003.0,9.0,13.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,52.0,35.0,['capital-gain: 12894.000'],0.129
19.0,2.0,249609.0,15.0,10.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,8.0,38.0,['capital-gain: 22181.000'],0.222
33.0,2.0,183017.0,11.0,9.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,"['capital-gain: 6020.000', 'hours-per-week: 33.000']",0.198
34.0,2.0,271933.0,9.0,13.0,4.0,3.0,2.0,0.0,1.0,0.0,1741.0,45.0,38.0,"['capital-gain: 27777.000', 'hours-per-week: -5.000']",0.164
43.0,2.0,216497.0,9.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,10.0,"['educational-num: 14.0', 'capital-gain: 8842.000']",0.078
70.0,3.0,207938.0,15.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,38.0,"['educational-num: 3.0', 'capital-gain: 68420.000']",0.575
38.0,2.0,197113.0,15.0,10.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 28403.000'],0.284
26.0,2.0,282142.0,8.0,11.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 12.0', 'capital-gain: 20948.000']",0.138
24.0,2.0,177526.0,8.0,11.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 17869.000', 'hours-per-week: 42.000']",0.304
41.0,4.0,170785.0,2.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 7183.000'],0.072
40.0,2.0,174947.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 18881.000', 'hours-per-week: -3.000']",0.11
28.0,2.0,217200.0,11.0,9.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,"['educational-num: 5.0', 'capital-gain: 7410.000']",0.17
24.0,2.0,216129.0,11.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,1408.0,50.0,38.0,"['capital-gain: 15706.000', 'hours-per-week: 12.000']",0.14
18.0,2.0,183011.0,15.0,10.0,4.0,7.0,3.0,1.0,1.0,0.0,0.0,15.0,13.0,['capital-gain: 26001.000'],0.26
31.0,2.0,189759.0,11.0,9.0,4.0,4.0,1.0,0.0,0.0,0.0,2001.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 24476.000']",0.189
36.0,2.0,274106.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,"['educational-num: 6.0', 'capital-gain: 26090.000']",0.23
32.0,2.0,152940.0,15.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 54861.000', 'hours-per-week: 12.000']",0.336
24.0,2.0,187031.0,12.0,14.0,4.0,11.0,4.0,1.0,1.0,0.0,0.0,38.0,38.0,"['capital-gain: 30885.000', 'hours-per-week: 1.000']",0.16
30.0,2.0,156718.0,15.0,10.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'capital-gain: 24880.000']",0.291
42.0,2.0,194636.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 16.0', 'capital-gain: 27003.000']",0.368
38.0,2.0,236391.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,['capital-gain: 7050.000'],0.071
37.0,2.0,164193.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 5804.000', 'hours-per-week: 9.000']",0.075
41.0,2.0,165798.0,4.0,3.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,40.0,32.0,['capital-gain: 11504.000'],0.115
65.0,1.0,254413.0,15.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'capital-gain: 28841.000']",0.311
29.0,2.0,180271.0,11.0,9.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 15708.000']",0.145
23.0,2.0,285775.0,11.0,9.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,42.0,38.0,"['capital-gain: 14774.000', 'hours-per-week: 12.000']",0.135
36.0,2.0,186531.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,['capital-gain: 19430.000'],0.194
60.0,2.0,276009.0,11.0,9.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,30.0,29.0,"['capital-gain: 25716.000', 'hours-per-week: 2.000']",0.139
31.0,2.0,283268.0,9.0,13.0,4.0,9.0,4.0,0.0,1.0,0.0,0.0,36.0,38.0,"['educational-num: 1.0', 'capital-gain: 29035.000']",0.545
19.0,2.0,236396.0,1.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 8783.000'],0.088
30.0,2.0,202450.0,11.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 16417.000', 'hours-per-week: -33.000']",0.25
43.0,2.0,170230.0,11.0,9.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'capital-gain: 11731.000']",0.259
20.0,2.0,193130.0,15.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 29077.000', 'hours-per-week: 8.000']",0.186
46.0,0.0,195023.0,15.0,10.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 42769.000', 'hours-per-week: -9.000']",0.26
27.0,2.0,253814.0,11.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,38.0,"['capital-gain: 49155.000', 'hours-per-week: -6.000']",0.276
57.0,2.0,207604.0,5.0,4.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 14695.000'],0.147
18.0,2.0,169652.0,1.0,7.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,12.0,38.0,"['capital-gain: 28393.000', 'hours-per-week: 57.000']",0.433
66.0,1.0,188220.0,11.0,9.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,35.0,38.0,['capital-gain: 36315.000'],0.363
27.0,1.0,199172.0,11.0,9.0,2.0,10.0,5.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 26411.000'],0.264
37.0,2.0,185359.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 22520.000'],0.225
34.0,2.0,274577.0,11.0,9.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 31707.000', 'hours-per-week: -15.000']",0.235
43.0,2.0,193882.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 2.0', 'capital-gain: 29834.000']",0.383
40.0,2.0,202872.0,7.0,12.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,45.0,38.0,['capital-gain: 9645.000'],0.096
39.0,2.0,176296.0,7.0,12.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 19904.000', 'hours-per-week: 39.000']",0.299
44.0,2.0,180599.0,11.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 16674.000']",0.15
35.0,2.0,228881.0,11.0,9.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,40.0,32.0,"['educational-num: 12.0', 'capital-gain: 8134.000']",0.141
29.0,2.0,161857.0,11.0,9.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,40.0,3.0,['capital-gain: 26406.000'],0.264
64.0,1.0,202738.0,11.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,35.0,38.0,"['educational-num: 12.0', 'hours-per-week: 4.000']",0.12
30.0,0.0,234994.0,15.0,10.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 34676.000'],0.347
59.0,2.0,172667.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 17882.000'],0.179
45.0,2.0,202560.0,7.0,12.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 10841.000', 'hours-per-week: -12.000']",0.115
41.0,2.0,231507.0,11.0,9.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 10390.000', 'hours-per-week: -12.000']",0.113
26.0,2.0,255193.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,3411.0,0.0,40.0,38.0,"['capital-gain: 3823.000', 'hours-per-week: 13.000']",0.085
43.0,2.0,175943.0,11.0,9.0,2.0,11.0,2.0,0.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 20064.000'],0.201
32.0,2.0,271276.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,80.0,38.0,"['educational-num: 7.0', 'capital-gain: 10443.000']",0.119
22.0,2.0,173736.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 1.0', 'capital-gain: 9142.000']",0.312
28.0,5.0,200068.0,9.0,13.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 31120.000', 'hours-per-week: 31.000']",0.314
26.0,2.0,210521.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,"['capital-gain: 18715.000', 'hours-per-week: 14.000']",0.165
34.0,1.0,176802.0,1.0,7.0,5.0,7.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 6.0', 'capital-gain: 12418.000']",0.095
30.0,2.0,289293.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,3908.0,0.0,40.0,5.0,['capital-gain: 5433.000'],0.054
30.0,2.0,243841.0,11.0,9.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,40.0,34.0,"['capital-gain: 35476.000', 'hours-per-week: 7.000']",0.213
47.0,4.0,173938.0,14.0,15.0,4.0,9.0,1.0,0.0,0.0,0.0,2258.0,20.0,38.0,['hours-per-week: 45.000'],0.459
22.0,2.0,190290.0,9.0,13.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,10.0,38.0,"['educational-num: 16.0', 'capital-gain: 10765.000']",0.154
25.0,2.0,184303.0,15.0,10.0,5.0,8.0,2.0,0.0,1.0,0.0,0.0,30.0,7.0,"['capital-gain: 22162.000', 'hours-per-week: -12.000']",0.172
21.0,5.0,194096.0,15.0,10.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,10.0,38.0,"['educational-num: 15.0', 'capital-gain: 60566.000']",0.469
40.0,2.0,202872.0,15.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,24.0,38.0,"['educational-num: 11.0', 'capital-gain: 23600.000']",0.151
25.0,2.0,255647.0,11.0,9.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,25.0,25.0,"['capital-gain: 54476.000', 'hours-per-week: -19.000']",0.369
55.0,4.0,205296.0,15.0,10.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,50.0,38.0,"['educational-num: 6.0', 'capital-gain: 49716.000']",0.382
21.0,2.0,286853.0,11.0,9.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,35.0,38.0,['capital-gain: 24417.000'],0.244
37.0,2.0,224566.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 34446.000'],0.344
21.0,2.0,256504.0,11.0,9.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 40370.000', 'hours-per-week: 18.000']",0.294
30.0,1.0,191777.0,11.0,9.0,4.0,10.0,3.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 28723.000', 'hours-per-week: 8.000']",0.184
65.0,2.0,217661.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,2246.0,40.0,38.0,"['capital-gain: 10048.000', 'hours-per-week: -35.000']",0.229
35.0,5.0,223725.0,7.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,"['educational-num: 16.0', 'hours-per-week: 31.000']",0.291
19.0,2.0,178147.0,11.0,9.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,35.0,38.0,['capital-gain: 39543.000'],0.395
19.0,2.0,166153.0,15.0,10.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,30.0,38.0,"['educational-num: 5.0', 'capital-gain: 19650.000']",0.265
48.0,2.0,175468.0,11.0,9.0,3.0,7.0,4.0,0.0,1.0,0.0,0.0,16.0,38.0,['capital-gain: 8972.000'],0.09
17.0,2.0,162205.0,0.0,6.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,15.0,38.0,"['capital-gain: 34288.000', 'hours-per-week: 61.000']",0.483
61.0,2.0,179743.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,2051.0,20.0,38.0,['capital-gain: 33134.000'],0.331
47.0,2.0,198769.0,15.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 43001.000', 'hours-per-week: 5.000']",0.241
47.0,2.0,187308.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,"['educational-num: 16.0', 'capital-gain: 39584.000']",0.431
64.0,0.0,168854.0,15.0,10.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,25.0,38.0,['capital-gain: 33527.000'],0.335
47.0,2.0,162302.0,11.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,20.0,38.0,"['educational-num: 10.0', 'capital-gain: 17507.000']",0.121
40.0,2.0,260425.0,7.0,12.0,5.0,12.0,4.0,0.0,1.0,1471.0,0.0,32.0,38.0,"['educational-num: 8.0', 'capital-gain: 19512.000']",0.231
33.0,2.0,180624.0,11.0,9.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 62751.000']",0.38
55.0,2.0,286230.0,1.0,7.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 21060.000'],0.211
40.0,2.0,205987.0,14.0,15.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,4.0,"['capital-gain: 36237.000', 'hours-per-week: -10.000']",0.232
68.0,2.0,192829.0,7.0,12.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,43.0,38.0,"['educational-num: 13.0', 'capital-gain: 79521.000']",0.431
25.0,2.0,205337.0,9.0,13.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 6392.000'],0.064
38.0,2.0,153685.0,1.0,7.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,52.0,38.0,['capital-gain: 48958.000'],0.49
44.0,2.0,222434.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 85590.000', 'hours-per-week: 12.000']",0.489
22.0,2.0,250647.0,15.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,38.0,['capital-gain: 23679.000'],0.237
23.0,2.0,224716.0,15.0,10.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,35.0,38.0,['capital-gain: 24094.000'],0.241
31.0,5.0,158688.0,8.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 13030.000'],0.13
37.0,2.0,231491.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,['capital-gain: 35811.000'],0.358
37.0,2.0,188069.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 8859.000'],0.089
34.0,2.0,159442.0,11.0,9.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,37.0,20.0,"['educational-num: 6.0', 'capital-gain: 10837.000']",0.154
52.0,2.0,186272.0,11.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 16149.000'],0.161
46.0,2.0,233802.0,11.0,9.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 39300.000'],0.393
52.0,1.0,178983.0,11.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 8.0', 'capital-gain: 44216.000']",0.254
43.0,2.0,184105.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 16838.000'],0.168
22.0,2.0,234641.0,11.0,9.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 16.0', 'capital-gain: 12197.000']",0.294
25.0,2.0,236242.0,14.0,15.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 24926.000', 'hours-per-week: -11.000']",0.181
32.0,2.0,185177.0,8.0,11.0,5.0,12.0,3.0,0.0,0.0,0.0,1590.0,40.0,38.0,"['educational-num: 6.0', 'capital-gain: 73613.000']",0.535
54.0,4.0,205066.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,['capital-gain: 8894.000'],0.089
24.0,2.0,183410.0,15.0,10.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,17.0,38.0,['capital-gain: 16419.000'],0.164
37.0,2.0,172232.0,11.0,9.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,30.0,38.0,"['educational-num: 8.0', 'capital-gain: 36234.000']",0.215
31.0,2.0,189759.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 5453.000', 'hours-per-week: 24.000']",0.15
52.0,5.0,206775.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 13.0', 'capital-gain: 34829.000']",0.307
23.0,2.0,162282.0,7.0,12.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,25.0,38.0,"['capital-gain: 11899.000', 'hours-per-week: -7.000']",0.095
24.0,5.0,166851.0,12.0,14.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,13.0,38.0,['capital-gain: 21914.000'],0.219
26.0,4.0,200681.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,"['capital-gain: 33468.000', 'hours-per-week: 23.000']",0.285
31.0,2.0,195136.0,7.0,12.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,32.0,38.0,['capital-gain: 13738.000'],0.137
27.0,2.0,221166.0,6.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 12791.000']",0.264
30.0,2.0,213002.0,15.0,10.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,14.0,38.0,['capital-gain: 24055.000'],0.241
30.0,4.0,196342.0,15.0,10.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,25.0,38.0,['capital-gain: 36936.000'],0.369
23.0,2.0,157951.0,15.0,10.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 22549.000', 'hours-per-week: 2.000']",0.123
53.0,1.0,181755.0,12.0,14.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,35.0,38.0,['capital-gain: 38375.000'],0.384
22.0,2.0,167868.0,11.0,9.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,['capital-gain: 58714.000'],0.587
28.0,5.0,189346.0,15.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 47016.000', 'hours-per-week: -9.000']",0.281
30.0,2.0,175323.0,8.0,11.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,52.0,38.0,"['educational-num: 6.0', 'capital-gain: 16048.000']",0.247
82.0,2.0,152148.0,5.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,['capital-gain: 18944.000'],0.189
32.0,2.0,156192.0,11.0,9.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,"['educational-num: 4.0', 'capital-gain: 19000.000']",0.262
69.0,1.0,286983.0,15.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 38126.000'],0.381
35.0,2.0,206951.0,15.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 23458.000'],0.235
38.0,2.0,259019.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,38.0,['capital-gain: 27077.000'],0.271
17.0,2.0,153035.0,0.0,6.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 29478.000', 'hours-per-week: 55.000']",0.428
38.0,2.0,193372.0,15.0,10.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 11753.000'],0.118
45.0,2.0,156117.0,8.0,11.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,32.0,38.0,"['educational-num: 8.0', 'capital-gain: 25674.000']",0.228
20.0,2.0,245297.0,15.0,10.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,35.0,38.0,['capital-gain: 25765.000'],0.258
30.0,2.0,257874.0,9.0,13.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 21560.000', 'hours-per-week: 43.000']",0.327
39.0,2.0,174330.0,11.0,9.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 17671.000'],0.177
42.0,3.0,223566.0,14.0,15.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,38.0,"['educational-num: 16.0', 'capital-gain: 39570.000']",0.231
33.0,2.0,195488.0,11.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,52.0,38.0,"['educational-num: 7.0', 'capital-gain: 33428.000']",0.234
19.0,2.0,195985.0,11.0,9.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 6.0', 'capital-gain: 37496.000']",0.287
23.0,2.0,162551.0,9.0,13.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 27064.000'],0.271
41.0,2.0,213351.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 34362.000', 'hours-per-week: 7.000']",0.208
20.0,2.0,163665.0,15.0,10.0,4.0,13.0,3.0,0.0,1.0,0.0,0.0,17.0,38.0,"['capital-gain: 24214.000', 'hours-per-week: 26.000']",0.254
32.0,2.0,205152.0,9.0,13.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 24013.000'],0.24
41.0,2.0,180572.0,9.0,13.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,['capital-gain: 16744.000'],0.167
47.0,4.0,267879.0,11.0,9.0,2.0,2.0,0.0,1.0,0.0,3103.0,0.0,50.0,38.0,"['capital-gain: 52610.000', 'hours-per-week: -16.000']",0.345
48.0,2.0,216292.0,11.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,43.0,38.0,['capital-gain: 6264.000'],0.063
29.0,1.0,167544.0,7.0,12.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,13.0,38.0,['capital-gain: 14760.000'],0.148
19.0,2.0,205829.0,11.0,9.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,35.0,38.0,['capital-gain: 16448.000'],0.164
