age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,DiCE CF,DiCE Gower
60.0,5.0,114060.0,15.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 13.0', 'hours-per-week: 11.000']",0.156
56.0,3.0,32316.0,2.0,8.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 2.0', 'capital-gain: 23952.000']",0.32
34.0,2.0,69491.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 9372.000']",0.114
32.0,2.0,46746.0,15.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 12367.000'],0.124
40.0,1.0,96554.0,11.0,9.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 20440.000', 'hours-per-week: 33.000']",0.271
29.0,2.0,78261.0,14.0,15.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,50.0,38.0,"['educational-num: 6.0', 'capital-gain: 11054.000']",0.355
35.0,2.0,139086.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 8.0', 'capital-gain: 50670.000']",0.287
38.0,4.0,29430.0,15.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 22947.000', 'hours-per-week: 27.000']",0.252
30.0,0.0,59951.0,15.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 12558.000', 'hours-per-week: -10.000']",0.114
54.0,4.0,108933.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,['capital-gain: 13141.000'],0.131
40.0,2.0,139193.0,11.0,9.0,0.0,6.0,1.0,0.0,0.0,0.0,1980.0,48.0,38.0,['capital-gain: 31378.000'],0.314
22.0,5.0,134192.0,15.0,10.0,4.0,12.0,3.0,0.0,1.0,0.0,0.0,10.0,38.0,['capital-gain: 15055.000'],0.151
33.0,3.0,137421.0,11.0,9.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,45.0,34.0,"['capital-gain: 6659.000', 'hours-per-week: -3.000']",0.049
34.0,2.0,128016.0,12.0,14.0,0.0,3.0,1.0,0.0,1.0,2202.0,0.0,40.0,38.0,"['capital-gain: 58830.000', 'hours-per-week: -31.000']",0.452
43.0,2.0,37402.0,12.0,14.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,25.0,38.0,['capital-gain: 20477.000'],0.205
49.0,2.0,34377.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'capital-gain: 49530.000']",0.481
20.0,2.0,41721.0,15.0,10.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 32400.000', 'hours-per-week: -12.000']",0.223
38.0,2.0,108293.0,8.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,38.0,38.0,['capital-gain: 17894.000'],0.179
31.0,2.0,73514.0,11.0,9.0,4.0,11.0,3.0,1.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 39288.000']",0.263
27.0,2.0,95465.0,15.0,10.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,['capital-gain: 73667.000'],0.737
41.0,4.0,95708.0,12.0,14.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 62897.000', 'hours-per-week: 1.000']",0.32
49.0,2.0,47403.0,9.0,13.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 16748.000'],0.167
25.0,5.0,120268.0,15.0,10.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 51032.000'],0.51
44.0,2.0,112494.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 14961.000'],0.15
22.0,2.0,56582.0,11.0,9.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 31778.000', 'hours-per-week: 5.000']",0.184
31.0,2.0,25216.0,9.0,13.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 11460.000'],0.115
48.0,2.0,44142.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['educational-num: 14.0', 'hours-per-week: 6.000']",0.164
37.0,5.0,122493.0,11.0,9.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 20344.000', 'hours-per-week: -29.000']",0.25
19.0,2.0,43003.0,15.0,10.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,['capital-gain: 13224.000'],0.132
31.0,2.0,113129.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'hours-per-week: 7.000']",0.236
38.0,5.0,112497.0,9.0,13.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,['capital-gain: 10866.000'],0.109
34.0,2.0,136862.0,3.0,2.0,4.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,12.0,"['capital-gain: 51150.000', 'hours-per-week: 17.000']",0.342
31.0,2.0,137814.0,15.0,10.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 24376.000', 'hours-per-week: -15.000']",0.198
35.0,2.0,113152.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 12279.000'],0.123
55.0,2.0,104996.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,"['educational-num: 7.0', 'capital-gain: 35017.000']",0.275
22.0,2.0,68678.0,11.0,9.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 21069.000'],0.211
34.0,2.0,111589.0,0.0,6.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,40.0,22.0,"['capital-gain: 20890.000', 'hours-per-week: 6.000']",0.135
36.0,3.0,116133.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,57.0,38.0,['capital-gain: 7647.000'],0.076
27.0,2.0,74883.0,9.0,13.0,4.0,12.0,1.0,1.0,1.0,0.0,0.0,40.0,29.0,"['capital-gain: 50847.000', 'hours-per-week: -20.000']",0.356
37.0,2.0,94334.0,5.0,4.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,25.0,38.0,"['capital-gain: 46812.000', 'hours-per-week: 5.000']",0.26
26.0,2.0,68991.0,11.0,9.0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 1.0', 'capital-gain: 31501.000']",0.424
38.0,0.0,48123.0,15.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 32089.000'],0.321
33.0,2.0,96635.0,15.0,10.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,26.0,34.0,"['educational-num: 4.0', 'capital-gain: 10078.000']",0.25
52.0,2.0,145155.0,11.0,9.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 13014.000'],0.13
22.0,5.0,24395.0,15.0,10.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 43585.000', 'hours-per-week: 52.000']",0.483
39.0,2.0,40955.0,14.0,15.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 3749.000', 'hours-per-week: 24.000']",0.141
20.0,2.0,88231.0,15.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 4.0', 'capital-gain: 61620.000']",0.508
29.0,2.0,57423.0,8.0,11.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,['capital-gain: 23155.000'],0.232
57.0,2.0,61298.0,4.0,3.0,5.0,6.0,2.0,0.0,1.0,0.0,0.0,40.0,6.0,['capital-gain: 33939.000'],0.339
19.0,4.0,36012.0,11.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 20974.000']",0.172
32.0,1.0,87310.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,38.0,['capital-gain: 9755.000'],0.098
54.0,2.0,118108.0,11.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 13.0', 'capital-gain: 23118.000']",0.249
45.0,2.0,123075.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['educational-num: 15.0', 'hours-per-week: 6.000']",0.231
24.0,2.0,42706.0,8.0,11.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 7.0', 'capital-gain: 26446.000']",0.266
38.0,2.0,103456.0,9.0,13.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 9429.000'],0.094
41.0,2.0,27305.0,11.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 38299.000'],0.383
22.0,2.0,58916.0,15.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 55457.000', 'hours-per-week: 26.000']",0.41
48.0,2.0,29433.0,15.0,10.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,55.0,38.0,"['capital-gain: 45385.000', 'hours-per-week: 9.000']",0.273
32.0,2.0,123964.0,15.0,10.0,2.0,11.0,0.0,0.0,0.0,4386.0,0.0,50.0,38.0,"['capital-gain: 44159.000', 'hours-per-week: 19.000']",0.318
51.0,5.0,71691.0,9.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 25170.000', 'hours-per-week: 30.000']",0.279
27.0,1.0,132718.0,11.0,9.0,4.0,13.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 5.0', 'capital-gain: 47905.000']",0.373
57.0,3.0,61885.0,11.0,9.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,60.0,38.0,['capital-gain: 22891.000'],0.229
70.0,3.0,46577.0,9.0,13.0,6.0,4.0,4.0,0.0,1.0,0.0,0.0,6.0,38.0,['capital-gain: 26249.000'],0.262
59.0,2.0,59584.0,11.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 21261.000', 'hours-per-week: -5.000']",0.132
19.0,5.0,140985.0,15.0,10.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,"['educational-num: 6.0', 'capital-gain: 30388.000']",0.285
23.0,2.0,116830.0,2.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,"['educational-num: 10.0', 'capital-gain: 30567.000']",0.22
47.0,2.0,84790.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 15368.000'],0.154
46.0,2.0,147640.0,4.0,3.0,2.0,13.0,0.0,1.0,0.0,0.0,1902.0,40.0,38.0,['capital-gain: 25158.000'],0.252
39.0,2.0,108140.0,8.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 20607.000'],0.206
23.0,5.0,26842.0,8.0,11.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,30.0,38.0,"['educational-num: 5.0', 'capital-gain: 13837.000']",0.269
69.0,2.0,31501.0,8.0,11.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 25530.000'],0.255
63.0,1.0,109849.0,9.0,13.0,4.0,9.0,1.0,1.0,1.0,0.0,0.0,21.0,38.0,['capital-gain: 29609.000'],0.296
67.0,3.0,51415.0,15.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 16.0', 'capital-gain: 56065.000']",0.48
27.0,2.0,50818.0,12.0,14.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,55.0,38.0,"['educational-num: 11.0', 'capital-gain: 8738.000']",0.144
40.0,2.0,112247.0,9.0,13.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 18905.000', 'hours-per-week: 25.000']",0.222
35.0,4.0,133935.0,15.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 6.0', 'capital-gain: 16947.000']",0.218
33.0,2.0,31573.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 8.0', 'capital-gain: 19811.000']",0.132
20.0,2.0,30035.0,7.0,12.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 14.0', 'capital-gain: 10446.000']",0.119
19.0,1.0,43921.0,15.0,10.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 39286.000', 'hours-per-week: 4.000']",0.217
26.0,2.0,108542.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 1.0', 'capital-gain: 14222.000']",0.371
49.0,0.0,105586.0,8.0,11.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,['hours-per-week: 2.000'],0.02
21.0,2.0,119704.0,15.0,10.0,4.0,11.0,4.0,0.0,1.0,0.0,0.0,35.0,38.0,"['educational-num: 12.0', 'capital-gain: 14639.000']",0.14
47.0,2.0,148995.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 29917.000'],0.299
31.0,2.0,34572.0,9.0,13.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,['capital-gain: 23095.000'],0.231
33.0,2.0,51185.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 24246.000', 'hours-per-week: 13.000']",0.188
24.0,5.0,138513.0,9.0,13.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,20.0,38.0,"['capital-gain: 41954.000', 'hours-per-week: -7.000']",0.245
47.0,2.0,105273.0,9.0,13.0,6.0,2.0,4.0,1.0,1.0,6497.0,0.0,40.0,38.0,"['capital-gain: 14074.000', 'hours-per-week: -14.000']",0.142
29.0,3.0,104737.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,['capital-gain: 28696.000'],0.287
30.0,0.0,127610.0,9.0,13.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,38.0,"['capital-gain: 26957.000', 'hours-per-week: 2.000']",0.145
45.0,2.0,138626.0,15.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,1876.0,50.0,38.0,['capital-gain: 26277.000'],0.263
21.0,2.0,57711.0,11.0,9.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 47133.000']",0.302
41.0,2.0,31221.0,11.0,9.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,30.0,38.0,['capital-gain: 13754.000'],0.138
27.0,2.0,108431.0,15.0,10.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 32158.000'],0.322
34.0,2.0,57426.0,9.0,13.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,['capital-gain: 15241.000'],0.152
58.0,2.0,142724.0,11.0,9.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,43.0,38.0,"['educational-num: 4.0', 'capital-gain: 27426.000']",0.304
69.0,4.0,92472.0,0.0,6.0,3.0,4.0,1.0,0.0,0.0,3273.0,0.0,45.0,38.0,"['capital-gain: 5201.000', 'hours-per-week: -37.000']",0.215
43.0,2.0,94113.0,15.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,['capital-gain: 17167.000'],0.172
45.0,2.0,90992.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,70.0,38.0,['capital-gain: 8247.000'],0.082
35.0,2.0,48123.0,2.0,8.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,50.0,38.0,['capital-gain: 12783.000'],0.128
51.0,4.0,94432.0,11.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 12687.000', 'hours-per-week: -53.000']",0.334
32.0,2.0,50753.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 15797.000'],0.158
31.0,2.0,85374.0,11.0,9.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,42.0,38.0,"['educational-num: 14.0', 'capital-gain: 23368.000']",0.284
24.0,4.0,37440.0,9.0,13.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 73009.000', 'hours-per-week: 4.000']",0.385
21.0,2.0,27049.0,15.0,10.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,"['educational-num: 11.0', 'capital-gain: 89379.000']",0.48
23.0,2.0,89089.0,9.0,13.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 38850.000', 'hours-per-week: 19.000']",0.291
60.0,3.0,123218.0,15.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 9.0', 'capital-gain: 6360.000']",0.065
22.0,1.0,137510.0,11.0,9.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 12019.000', 'hours-per-week: -25.000']",0.188
57.0,2.0,96346.0,11.0,9.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,57.0,38.0,"['capital-gain: 27399.000', 'hours-per-week: -14.000']",0.208
42.0,1.0,96524.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 12.0', 'capital-gain: 6816.000']",0.134
49.0,2.0,81973.0,15.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 14399.000'],0.144
24.0,4.0,83374.0,15.0,10.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,30.0,38.0,['capital-gain: 12269.000'],0.123
43.0,2.0,52498.0,11.0,9.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 10.0', 'capital-gain: 19813.000']",0.132
38.0,2.0,22245.0,15.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 12.0', 'capital-gain: 74356.000']",0.438
25.0,2.0,135568.0,6.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 39438.000', 'hours-per-week: 37.000']",0.386
43.0,4.0,56920.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 15.0', 'hours-per-week: 3.000']",0.215
61.0,4.0,44983.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,38.0,['capital-gain: 28329.000'],0.283
38.0,2.0,96732.0,6.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,['capital-gain: 40446.000'],0.404
36.0,2.0,129150.0,15.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,38.0,"['capital-gain: 7077.000', 'hours-per-week: 5.000']",0.061
29.0,2.0,131913.0,15.0,10.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'capital-gain: 18219.000']",0.258
33.0,2.0,120201.0,11.0,9.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,65.0,38.0,"['educational-num: 3.0', 'capital-gain: 16263.000']",0.281
31.0,3.0,136402.0,7.0,12.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 60787.000', 'hours-per-week: 41.000']",0.513
29.0,2.0,40083.0,10.0,16.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,"['educational-num: 12.0', 'capital-gain: 31347.000']",0.29
17.0,2.0,143331.0,1.0,7.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,"['capital-gain: 17955.000', 'hours-per-week: 47.000']",0.33
33.0,2.0,40681.0,15.0,10.0,4.0,9.0,1.0,0.0,1.0,3674.0,0.0,16.0,38.0,['capital-gain: 7024.000'],0.07
25.0,2.0,101684.0,0.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 35319.000', 'hours-per-week: -16.000']",0.258
29.0,5.0,67053.0,11.0,9.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,40.0,36.0,"['capital-gain: 18066.000', 'hours-per-week: -35.000']",0.269
53.0,4.0,138022.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 5.0', 'capital-gain: 10231.000']",0.118
24.0,2.0,125012.0,9.0,13.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 9369.000', 'hours-per-week: 17.000']",0.134
39.0,2.0,140854.0,11.0,9.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 12057.000', 'hours-per-week: -25.000']",0.188
55.0,5.0,71630.0,11.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1617.0,40.0,38.0,"['capital-gain: 48871.000', 'hours-per-week: -21.000']",0.352
21.0,2.0,116358.0,11.0,9.0,4.0,7.0,3.0,1.0,0.0,0.0,0.0,40.0,29.0,"['capital-gain: 22413.000', 'hours-per-week: -13.000']",0.178
42.0,2.0,139126.0,15.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['hours-per-week: 9.000'],0.092
35.0,2.0,110013.0,9.0,13.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 12158.000'],0.122
36.0,0.0,68781.0,15.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,"['capital-gain: 10732.000', 'hours-per-week: -8.000']",0.094
23.0,2.0,85088.0,15.0,10.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,37.0,38.0,"['capital-gain: 46864.000', 'hours-per-week: -8.000']",0.275
18.0,2.0,127273.0,1.0,7.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,20.0,38.0,"['capital-gain: 62074.000', 'hours-per-week: 28.000']",0.453
29.0,2.0,144592.0,9.0,13.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 48732.000'],0.487
34.0,2.0,62165.0,15.0,10.0,4.0,11.0,2.0,1.0,0.0,0.0,0.0,30.0,38.0,['capital-gain: 46309.000'],0.463
29.0,2.0,97189.0,8.0,11.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 79756.000', 'hours-per-week: -12.000']",0.46
22.0,2.0,106700.0,7.0,12.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,27.0,38.0,['capital-gain: 9232.000'],0.092
31.0,4.0,145714.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,['capital-gain: 19736.000'],0.197
31.0,1.0,101761.0,9.0,13.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 21071.000'],0.211
25.0,3.0,98756.0,15.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 58354.000', 'hours-per-week: -1.000']",0.297
36.0,2.0,22494.0,15.0,10.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 29025.000', 'hours-per-week: 9.000']",0.191
51.0,5.0,48358.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,3103.0,0.0,52.0,38.0,"['educational-num: 8.0', 'capital-gain: 44567.000']",0.256
65.0,2.0,143175.0,15.0,10.0,6.0,11.0,2.0,0.0,1.0,0.0,0.0,45.0,38.0,['capital-gain: 53259.000'],0.533
24.0,2.0,103277.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,2597.0,0.0,40.0,38.0,"['capital-gain: 15616.000', 'hours-per-week: -6.000']",0.109
53.0,2.0,137192.0,9.0,13.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,50.0,38.0,"['educational-num: 14.0', 'capital-gain: 28524.000']",0.176
33.0,2.0,122672.0,11.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 34094.000', 'hours-per-week: 22.000']",0.283
19.0,2.0,117595.0,11.0,9.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,24.0,38.0,"['educational-num: 16.0', 'capital-gain: 9191.000']",0.279
31.0,3.0,41493.0,9.0,13.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,45.0,38.0,"['capital-gain: 18383.000', 'hours-per-week: -6.000']",0.123
44.0,2.0,138845.0,15.0,10.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 40968.000'],0.41
17.0,2.0,117477.0,0.0,6.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 20150.000'],0.202
33.0,2.0,121966.0,11.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 8.0', 'capital-gain: 12956.000']",0.098
41.0,2.0,36699.0,15.0,10.0,0.0,3.0,1.0,0.0,0.0,4650.0,0.0,40.0,38.0,['capital-gain: 31268.000'],0.313
45.0,2.0,50163.0,11.0,9.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 49035.000', 'hours-per-week: 15.000']",0.322
32.0,2.0,45796.0,15.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 9.0', 'capital-gain: 23177.000']",0.149
62.0,2.0,81116.0,15.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1974.0,40.0,38.0,"['educational-num: 9.0', 'capital-gain: 11084.000']",0.089
67.0,2.0,23580.0,7.0,12.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 4.0', 'capital-gain: 19469.000']",0.364
18.0,2.0,39529.0,2.0,8.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,32.0,38.0,['capital-gain: 12600.000'],0.126
27.0,2.0,32452.0,12.0,14.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 18429.000'],0.184
29.0,2.0,137240.0,15.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['educational-num: 6.0', 'capital-gain: 79411.000']",0.53
40.0,2.0,54102.0,15.0,10.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 13382.000'],0.134
46.0,2.0,117605.0,6.0,5.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,35.0,38.0,"['educational-num: 10.0', 'capital-gain: 55836.000']",0.446
21.0,5.0,82497.0,15.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 21274.000'],0.213
62.0,2.0,109463.0,15.0,10.0,5.0,11.0,4.0,0.0,1.0,0.0,1617.0,33.0,38.0,"['educational-num: 7.0', 'capital-gain: 16179.000']",0.181
