age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,DiCE CF,DiCE Gower
25.0,2.0,324372.0,11.0,9.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 26100.000']",0.197
58.0,2.0,372181.0,11.0,9.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 12.0', 'capital-gain: 12833.000']",0.164
46.0,2.0,318331.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 13540.000'],0.135
33.0,4.0,295591.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,25.0,"['capital-gain: 8201.000', 'hours-per-week: -2.000']",0.051
40.0,2.0,316820.0,5.0,4.0,2.0,11.0,0.0,0.0,0.0,4064.0,0.0,40.0,38.0,"['educational-num: 2.0', 'capital-gain: 27136.000']",0.202
17.0,2.0,297246.0,1.0,7.0,4.0,8.0,3.0,0.0,1.0,0.0,0.0,9.0,38.0,"['capital-gain: 50765.000', 'hours-per-week: 67.000']",0.596
34.0,2.0,353213.0,7.0,12.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 68474.000', 'hours-per-week: -14.000']",0.414
19.0,2.0,366088.0,6.0,5.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 26233.000'],0.262
29.0,2.0,327779.0,15.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,38.0,"['educational-num: 6.0', 'capital-gain: 9525.000']",0.181
43.0,5.0,308498.0,11.0,9.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 4.0', 'capital-gain: 48109.000']",0.407
33.0,2.0,397995.0,9.0,13.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 71560.000', 'hours-per-week: 33.000']",0.526
19.0,2.0,377405.0,15.0,10.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,"['educational-num: 7.0', 'capital-gain: 54130.000']",0.371
60.0,2.0,372838.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 28680.000'],0.287
19.0,2.0,389143.0,15.0,10.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 6.0', 'capital-gain: 21839.000']",0.243
45.0,2.0,295046.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,['capital-gain: 7679.000'],0.077
24.0,2.0,314819.0,15.0,10.0,4.0,2.0,1.0,0.0,0.0,2174.0,0.0,40.0,38.0,"['capital-gain: 96455.000', 'hours-per-week: -2.000']",0.492
52.0,2.0,320877.0,11.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 32581.000'],0.326
34.0,2.0,299383.0,11.0,9.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 32998.000'],0.33
43.0,2.0,358677.0,8.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 35813.000', 'hours-per-week: 29.000']",0.327
33.0,2.0,377283.0,9.0,13.0,5.0,11.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 31269.000', 'hours-per-week: -8.000']",0.197
34.0,2.0,511361.0,15.0,10.0,4.0,7.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 33457.000'],0.335
28.0,2.0,375482.0,9.0,13.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 92514.000', 'hours-per-week: 9.000']",0.508
30.0,1.0,370990.0,12.0,14.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 12941.000'],0.129
40.0,2.0,566537.0,13.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1672.0,40.0,25.0,"['educational-num: 5.0', 'capital-gain: 26207.000']",0.264
48.0,2.0,425199.0,15.0,10.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 44195.000', 'hours-per-week: 31.000']",0.379
18.0,2.0,294720.0,1.0,7.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,12.0,38.0,"['educational-num: 16.0', 'capital-gain: 11772.000']",0.359
61.0,2.0,373099.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 53777.000'],0.538
27.0,2.0,363053.0,6.0,5.0,4.0,8.0,4.0,0.0,1.0,0.0,0.0,24.0,25.0,"['capital-gain: 10279.000', 'hours-per-week: 45.000']",0.281
25.0,2.0,323229.0,9.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 35706.000'],0.357
34.0,2.0,442656.0,1.0,7.0,4.0,11.0,4.0,0.0,1.0,0.0,0.0,65.0,12.0,['capital-gain: 11024.000'],0.11
37.0,2.0,390243.0,11.0,9.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,45.0,38.0,"['educational-num: 8.0', 'capital-gain: 17885.000']",0.123
60.0,2.0,389254.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 10.0', 'capital-gain: 49765.000']",0.282
25.0,2.0,294406.0,8.0,11.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['educational-num: 12.0', 'capital-gain: 34623.000']",0.206
25.0,2.0,403788.0,11.0,9.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,36.0,38.0,['capital-gain: 35286.000'],0.353
21.0,2.0,346693.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 17675.000'],0.177
31.0,2.0,310773.0,15.0,10.0,5.0,11.0,4.0,0.0,1.0,0.0,0.0,40.0,25.0,['capital-gain: 14645.000'],0.146
31.0,2.0,594187.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 23970.000'],0.24
23.0,2.0,306601.0,9.0,13.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,25.0,['capital-gain: 9285.000'],0.093
20.0,2.0,396722.0,15.0,10.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 16531.000', 'hours-per-week: -2.000']",0.093
29.0,5.0,382272.0,9.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 4.0', 'capital-gain: 42759.000']",0.514
33.0,4.0,656488.0,8.0,11.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,50.0,38.0,"['educational-num: 4.0', 'capital-gain: 33555.000']",0.401
42.0,2.0,409902.0,11.0,9.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,25.0,38.0,"['capital-gain: 21011.000', 'hours-per-week: 70.000']",0.462
22.0,2.0,359759.0,15.0,10.0,4.0,11.0,1.0,1.0,0.0,0.0,0.0,20.0,29.0,['capital-gain: 12760.000'],0.128
58.0,2.0,519006.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,38.0,"['educational-num: 5.0', 'capital-gain: 22875.000']",0.248
45.0,4.0,328051.0,12.0,14.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,60.0,38.0,"['capital-gain: 71601.000', 'hours-per-week: 22.000']",0.47
39.0,2.0,299828.0,4.0,3.0,5.0,11.0,4.0,1.0,1.0,0.0,0.0,30.0,32.0,"['capital-gain: 70865.000', 'hours-per-week: -1.000']",0.359
49.0,2.0,558752.0,15.0,10.0,0.0,0.0,1.0,0.0,1.0,3674.0,0.0,40.0,38.0,"['capital-gain: 73147.000', 'hours-per-week: -8.000']",0.407
21.0,2.0,315476.0,15.0,10.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,25.0,38.0,['capital-gain: 9698.000'],0.097
30.0,2.0,315640.0,12.0,14.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,45.0,19.0,"['educational-num: 10.0', 'capital-gain: 40607.000']",0.336
65.0,3.0,338316.0,15.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 15201.000', 'hours-per-week: -15.000']",0.153
33.0,0.0,319560.0,8.0,11.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 13.0', 'capital-gain: 30482.000']",0.219
40.0,0.0,391744.0,11.0,9.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 66016.000', 'hours-per-week: -17.000']",0.417
28.0,1.0,327533.0,11.0,9.0,2.0,10.0,0.0,0.0,0.0,3908.0,0.0,40.0,38.0,"['educational-num: 5.0', 'capital-gain: 12018.000']",0.193
59.0,2.0,304779.0,5.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 10617.000', 'hours-per-week: 49.000']",0.303
33.0,1.0,511289.0,8.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,"['educational-num: 7.0', 'capital-gain: 9087.000']",0.179
56.0,4.0,323639.0,12.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,['capital-gain: 13304.000'],0.133
54.0,2.0,326156.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['hours-per-week: 6.000'],0.061
33.0,4.0,520078.0,7.0,12.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 5.0', 'capital-gain: 50670.000']",0.487
27.0,2.0,406662.0,11.0,9.0,4.0,0.0,1.0,0.0,0.0,4416.0,0.0,40.0,38.0,"['capital-gain: 4089.000', 'hours-per-week: -32.000']",0.184
34.0,5.0,377017.0,12.0,14.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 32113.000', 'hours-per-week: 2.000']",0.171
23.0,2.0,322674.0,15.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 28922.000'],0.289
25.0,5.0,295912.0,15.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,38.0,"['educational-num: 5.0', 'capital-gain: 31958.000']",0.326
48.0,2.0,300168.0,2.0,8.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 23250.000'],0.233
53.0,2.0,335481.0,11.0,9.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,32.0,38.0,"['educational-num: 14.0', 'hours-per-week: -5.000']",0.192
43.0,4.0,311177.0,15.0,10.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 13118.000', 'hours-per-week: -26.000']",0.198
30.0,4.0,455995.0,1.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,['capital-gain: 24650.000'],0.247
33.0,2.0,291414.0,1.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 9.0', 'capital-gain: 11555.000']",0.124
20.0,2.0,494784.0,11.0,9.0,4.0,11.0,2.0,1.0,1.0,0.0,0.0,35.0,38.0,['capital-gain: 9428.000'],0.094
41.0,2.0,327606.0,2.0,8.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 15718.000'],0.157
30.0,2.0,323069.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,['capital-gain: 24801.000'],0.248
40.0,2.0,306225.0,11.0,9.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,23.0,['capital-gain: 20896.000'],0.209
31.0,2.0,369027.0,11.0,9.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,37.0,38.0,['capital-gain: 29905.000'],0.299
58.0,4.0,321171.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 18318.000'],0.183
36.0,3.0,298624.0,15.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,['capital-gain: 32024.000'],0.32
36.0,2.0,353263.0,9.0,13.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,45.0,38.0,['capital-gain: 45869.000'],0.459
25.0,2.0,361307.0,9.0,13.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 17671.000', 'hours-per-week: -20.000']",0.19
35.0,2.0,342824.0,11.0,9.0,4.0,12.0,1.0,0.0,1.0,1151.0,0.0,40.0,38.0,"['educational-num: 12.0', 'capital-gain: 30049.000']",0.25
30.0,2.0,324120.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 43160.000'],0.432
47.0,2.0,311395.0,15.0,10.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 79119.000', 'hours-per-week: -10.000']",0.447
23.0,0.0,361278.0,15.0,10.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 49365.000'],0.494
37.0,2.0,371576.0,15.0,10.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 16.0', 'capital-gain: 37364.000']",0.387
24.0,2.0,403865.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,['capital-gain: 14721.000'],0.147
21.0,2.0,376929.0,4.0,3.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,40.0,25.0,['capital-gain: 26428.000'],0.264
33.0,2.0,295589.0,9.0,13.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 7708.000'],0.077
29.0,2.0,351731.0,15.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 6795.000'],0.068
33.0,2.0,554986.0,15.0,10.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 28618.000']",0.176
25.0,2.0,312157.0,15.0,10.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 1.0', 'capital-gain: 29969.000']",0.45
41.0,2.0,343121.0,11.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,36.0,38.0,"['capital-gain: 28547.000', 'hours-per-week: 53.000']",0.413
22.0,2.0,333838.0,11.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 5.0', 'capital-gain: 44403.000']",0.355
55.0,2.0,342121.0,11.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,54.0,38.0,"['capital-gain: 36755.000', 'hours-per-week: -10.000']",0.235
26.0,2.0,292803.0,15.0,10.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,24.0,38.0,"['capital-gain: 19533.000', 'hours-per-week: 14.000']",0.169
41.0,2.0,303510.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 35222.000', 'hours-per-week: 13.000']",0.242
30.0,2.0,337908.0,7.0,12.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 26319.000', 'hours-per-week: 33.000']",0.3
20.0,2.0,385077.0,2.0,8.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 39550.000'],0.396
29.0,2.0,423158.0,15.0,10.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 12.0', 'capital-gain: 16016.000']",0.147
19.0,2.0,292136.0,15.0,10.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,['capital-gain: 13632.000'],0.136
33.0,5.0,296282.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 16.0', 'capital-gain: 7579.000']",0.271
18.0,2.0,301948.0,11.0,9.0,4.0,10.0,3.0,0.0,0.0,34095.0,0.0,3.0,38.0,"['educational-num: 2.0', 'hours-per-week: 58.000']",0.529
62.0,2.0,345780.0,8.0,11.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 37424.000'],0.374
23.0,2.0,302195.0,9.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 12.0', 'capital-gain: 58436.000']",0.326
27.0,2.0,394927.0,9.0,13.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 21221.000', 'hours-per-week: -33.000']",0.274
52.0,2.0,308764.0,15.0,10.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 83632.000', 'hours-per-week: -1.000']",0.423
28.0,2.0,328949.0,14.0,15.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 48596.000', 'hours-per-week: 7.000']",0.279
35.0,2.0,399455.0,11.0,9.0,3.0,7.0,4.0,0.0,1.0,0.0,0.0,52.0,38.0,['capital-gain: 19491.000'],0.195
35.0,2.0,403037.0,11.0,9.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 18402.000'],0.184
17.0,2.0,295991.0,0.0,6.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,"['educational-num: 13.0', 'capital-gain: 23671.000']",0.352
21.0,2.0,292264.0,11.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,35.0,38.0,"['capital-gain: 48270.000', 'hours-per-week: -6.000']",0.272
18.0,2.0,329054.0,1.0,7.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,15.0,38.0,"['capital-gain: 29762.000', 'hours-per-week: 28.000']",0.292
18.0,2.0,310175.0,2.0,8.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,12.0,38.0,"['capital-gain: 57409.000', 'hours-per-week: 57.000']",0.578
20.0,2.0,637080.0,15.0,10.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,25.0,38.0,"['capital-gain: 19659.000', 'hours-per-week: -24.000']",0.221
34.0,5.0,334744.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,"['capital-gain: 26761.000', 'hours-per-week: -29.000']",0.282
26.0,4.0,318644.0,14.0,15.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,20.0,38.0,"['educational-num: 7.0', 'capital-gain: 47074.000']",0.502
27.0,2.0,294451.0,1.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 13.0', 'capital-gain: 14698.000']",0.273
40.0,2.0,352080.0,15.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 65394.000', 'hours-per-week: 2.000']",0.337
36.0,2.0,447346.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 33615.000', 'hours-per-week: -15.000']",0.245
44.0,2.0,421449.0,11.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 62851.000', 'hours-per-week: 30.000']",0.467
79.0,2.0,333230.0,11.0,9.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,6.0,38.0,"['educational-num: 5.0', 'capital-gain: 52122.000']",0.394
34.0,1.0,353270.0,8.0,11.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 24775.000'],0.248
54.0,2.0,302146.0,11.0,9.0,5.0,7.0,4.0,1.0,1.0,0.0,0.0,20.0,38.0,"['educational-num: 13.0', 'capital-gain: 72160.000']",0.494
32.0,4.0,319280.0,7.0,12.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,80.0,38.0,"['capital-gain: 56021.000', 'hours-per-week: 10.000']",0.331
39.0,2.0,318416.0,0.0,6.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,12.0,38.0,"['capital-gain: 37220.000', 'hours-per-week: 27.000']",0.324
42.0,0.0,348059.0,7.0,12.0,5.0,9.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 16305.000'],0.163
34.0,1.0,303129.0,11.0,9.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 11234.000'],0.112
25.0,2.0,462869.0,11.0,9.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,40.0,25.0,"['educational-num: 10.0', 'capital-gain: 37850.000']",0.223
21.0,2.0,314182.0,11.0,9.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'capital-gain: 71834.000']",0.559
39.0,2.0,316211.0,9.0,13.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 25243.000', 'hours-per-week: -31.000']",0.284
20.0,2.0,420973.0,15.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 16921.000'],0.169
25.0,2.0,307643.0,11.0,9.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 4.0', 'capital-gain: 69025.000']",0.512
39.0,4.0,327120.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,31.0,"['educational-num: 15.0', 'capital-gain: 43308.000']",0.417
38.0,2.0,498785.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 65450.000', 'hours-per-week: -5.000']",0.353
24.0,2.0,310380.0,15.0,10.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,45.0,38.0,"['capital-gain: 26295.000', 'hours-per-week: 29.000']",0.279
45.0,2.0,337825.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,['capital-gain: 16112.000'],0.161
26.0,2.0,304283.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 13.0', 'capital-gain: 21574.000']",0.241
31.0,4.0,312055.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,38.0,['capital-gain: 13539.000'],0.135
22.0,2.0,308205.0,4.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0,25.0,"['capital-gain: 36974.000', 'hours-per-week: -24.000']",0.307
39.0,2.0,421633.0,15.0,10.0,0.0,10.0,4.0,1.0,1.0,0.0,0.0,30.0,38.0,"['educational-num: 5.0', 'capital-gain: 38570.000']",0.36
24.0,1.0,310355.0,9.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,"['capital-gain: 5765.000', 'hours-per-week: 13.000']",0.095
58.0,5.0,300623.0,11.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 34485.000']",0.239
31.0,2.0,331065.0,9.0,13.0,4.0,3.0,1.0,0.0,1.0,0.0,1408.0,40.0,38.0,['capital-gain: 27363.000'],0.274
23.0,2.0,543028.0,11.0,9.0,4.0,11.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 10.0', 'capital-gain: 69208.000']",0.379
25.0,2.0,323229.0,9.0,13.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 12.0', 'hours-per-week: 44.000']",0.258
32.0,2.0,857532.0,11.0,9.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 41588.000'],0.416
38.0,2.0,393945.0,8.0,11.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,36.0,38.0,"['capital-gain: 70327.000', 'hours-per-week: 10.000']",0.403
35.0,2.0,331395.0,15.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 7516.000'],0.075
23.0,2.0,442274.0,2.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 34368.000']",0.272
38.0,2.0,295127.0,15.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 12.0', 'capital-gain: 20221.000']",0.168
39.0,2.0,315291.0,11.0,9.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 43351.000', 'hours-per-week: 9.000']",0.263
48.0,2.0,440706.0,5.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 25414.000', 'hours-per-week: 11.000']",0.183
43.0,2.0,459342.0,11.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 6.0', 'capital-gain: 11497.000']",0.157
22.0,2.0,401335.0,15.0,10.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,30.0,38.0,"['educational-num: 14.0', 'capital-gain: 32165.000']",0.294
17.0,1.0,292285.0,1.0,7.0,4.0,9.0,3.0,0.0,1.0,0.0,0.0,25.0,38.0,"['educational-num: 16.0', 'capital-gain: 54783.000']",0.574
22.0,2.0,400966.0,15.0,10.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 53847.000'],0.538
22.0,2.0,325179.0,15.0,10.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 21448.000', 'hours-per-week: 33.000']",0.276
58.0,2.0,298601.0,6.0,5.0,2.0,6.0,0.0,1.0,0.0,3781.0,0.0,40.0,38.0,['capital-gain: 9322.000'],0.093
58.0,2.0,343957.0,9.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 12221.000'],0.122
31.0,2.0,345277.0,9.0,13.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 25090.000'],0.251
44.0,2.0,297991.0,7.0,12.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 43906.000', 'hours-per-week: -13.000']",0.286
56.0,2.0,301835.0,4.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 22967.000'],0.23
29.0,2.0,377414.0,7.0,12.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 13160.000'],0.132
51.0,2.0,320513.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,50.0,5.0,"['capital-gain: 35426.000', 'hours-per-week: 4.000']",0.198
46.0,2.0,364913.0,1.0,7.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 18431.000'],0.184
41.0,4.0,366483.0,11.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,"['capital-gain: 23146.000', 'hours-per-week: 34.000']",0.289
31.0,2.0,328118.0,15.0,10.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,"['educational-num: 5.0', 'capital-gain: 27013.000']",0.302
36.0,2.0,312206.0,11.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 11840.000', 'hours-per-week: -15.000']",0.136
29.0,0.0,440647.0,15.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 32406.000', 'hours-per-week: -17.000']",0.249
